target_id	length	eff_length	est_counts	tpm
cdhr5(3of3)	3497	3312.19	53.3553	1.67786
kdm2a(3of3)	3877	3692.19	756.11	21.3302
fgf20(2of2)	1818	1633.19	152	9.69394
fgf4	924	739.193	0	0
cdh23(2of3)	6397	6212.19	317	5.31507
cdh23(3of3)	5108	4923.19	24	0.50776
ppp2r2b	3395	3210.19	157	5.09405
kdm6b(2of2)	8093	7908.19	3748	49.3647
sphk1(3of3)	4203	4018.19	69.6043	1.80426
sirt1	2233	2048.19	608	30.9191
fgf3	1999	1814.19	36	2.06687
rps11	604	419.981	10195	2528.44
myo19	3063	2878.19	187	6.76731
fgf17	720	535.377	274	53.3072
rpl13	948	763.193	17714	2417.56
lect1(2of2)	1771	1586.19	3	0.196997
rnaseh2a(1of2)	879	694.193	210	31.5089
rnaseh2a(2of2)	1087	902.193	209.118	24.1427
rpl32	525	342.423	10378	3156.79
creb1(5of5)	1396	1211.19	88	7.5677
prkab1(2of2)	1730	1545.19	1244	83.8556
slc1a2(3of3)	3930	3745.19	69	1.91897
gabrb3(3of3)	1853	1668.19	2	0.124876
c12orf65	699	514.429	181	36.6478
setd1b(3of3)	7551	7366.19	451.064	6.37807
prdm2(2of2)	6595	6410.19	862	14.0065
hoxa7	996	811.193	100.21	12.8671
trpc7(1of2)	3233	3048.19	6	0.205023
xcr1(2of4)	1090	905.193	0	0
cep112	3057	2872.19	460	16.6816
idh2(2of2)	1777	1592.19	4960	324.474
grb7	2726	2541.19	37	1.51656
ttc30a1	1814	1629.19	250	15.9831
ppp1r13b(1of2)	4651	4466.19	480	11.1943
bcl9l(1of2)	5353	5168.19	275.795	5.55831
hipk2(5of6)	4244	4059.19	1	0.0256599
bloc1s4	1673	1488.19	245	17.1475
bphl	1251	1066.19	52	5.07998
fam184a(1of2)	4461	4276.19	69	1.68068
zfp330	1254	1069.19	1104	107.549
gfra1(5of7)	2172	1987.19	37	1.93935
st6galnac6	2249	2064.19	234	11.8076
chrnb1(2of2)	2987	2802.19	133	4.94365
cldn19(2of4)	1795	1610.19	1	0.0646869
pnp(3of5)	1943	1758.19	73	4.32465
cops4	1687	1502.19	741	51.3791
LOC107372748	1209	1024.19	1278	129.97
gale	1368	1183.19	454	39.9664
lcp2(1of2)	1717	1532.19	26	1.76748
acaa2	1760	1575.19	1378	91.1192
exosc9	1497	1312.19	984	78.1073
wdr73	2271	2086.19	443	22.1179
chrna4	2777	2592.19	9.89204	0.397478
prpf39(1of2)	3001	2816.19	3579	132.371
zcchc8	2425	2240.19	445	20.6904
anapc15	1978	1793.19	452	26.2546
csf1r(2of2)	4048	3863.19	162	4.3678
capsl	951	766.193	10	1.35943
rpusd4	1375	1190.19	148	12.9521
hist1h1b(1of6)	1338	1153.19	7765.67	701.409
tmem100(1of2)	1399	1214.19	88	7.549
trerf1(1of2)	1993	1808.19	0	0
msh6	5452	5267.19	3261	64.4861
znf235(31of148)	2101	1916.19	173.062	9.4071
fam83h(1of2)	7544	7359.19	649	9.18563
pcdh1(2of2)	4943	4758.19	10	0.218903
lsamp	1957	1772.19	9	0.528964
huwe1	14690	14505.2	15806	113.499
tapbp	1820	1635.19	74	4.71365
ccdc90b	1162	977.193	355	37.8392
txn2	931	746.193	285	39.7821
LOC107396618	1471	1286.19	0	0
zscan22(1of6)	1284	1099.19	356.121	33.7457
tmem229a	3057	2872.19	14	0.507702
tnfaip8l3	1407	1222.19	18.1351	1.54552
trim33(2of2)	4263	4078.19	1720	43.9294
tnmd	1121	936.193	31	3.44898
sgms2(1of2)	1664	1479.19	10	0.704157
c11orf31	669	484.579	46	9.88753
hspd1	2406	2221.19	8387	393.292
plaa	2629	2444.19	649	27.6569
cers5(2of2)	1769	1584.19	99	6.50911
cxorf21	3671	3486.19	19	0.567671
ier3ip1(1of2)	618	433.938	146	35.0445
htr3a(4of11)	1953	1768.19	0	0
rnd2(2of2)	1666	1481.19	246	17.2989
lcmt2	2407	2222.19	240	11.2493
serpini1	1617	1432.19	163	11.8544
LOC107383633	1566	1381.19	0	0
csmd3(7of9)	3906	3721.19	383	10.7204
rab27b(2of2)	3663	3478.19	273	8.17529
jag2(2of2)	5861	5676.19	1204	22.0935
zbtb39	4003	3818.19	161	4.392
brd7	2004	1819.19	1179	67.504
LOC107372370	2401	2216.19	205	9.63475
schip1(2of3)	1727	1542.19	1	0.0675392
nqo1(2of6)	992	807.193	6.86554	0.885914
ppil3	1088	903.193	393	45.3217
prr16(1of2)	2696	2511.19	31.109	1.29033
LOC107395317	549	365.645	0	0
LOC107382444	1404	1219.19	0	0
fpgs	2926	2741.19	499	18.9607
lrriq1	4375	4190.19	95	2.36148
cetn3	1119	934.193	665	74.1446
rab1a(3of3)	1747	1562.19	719.219	47.9536
c1orf112	3098	2913.19	399	14.2659
znf721(2of2)	2452	2267.19	290.689	13.3547
cdh18	3633	3448.19	19.7688	0.59715
runx1t1	5292	5107.19	227.028	4.63011
kiaa1324l(3of3)	4699	4514.19	99	2.28428
glrx2	1214	1029.19	117	11.8409
irf8(2of2)	2087	1902.19	6	0.328542
ankrd63(2of2)	2030	1845.19	1	0.0564485
arhgap44(2of2)	4675	4490.19	34	0.788694
nol10	2488	2303.19	506	22.8831
gipc1(2of2)	2508	2323.19	171.817	7.70326
nlrx1(1of2)	905	720.193	80	11.5701
scarb2(2of3)	3460	3275.19	3030	96.3607
atg9a(1of2)	6178	5993.19	577	10.0279
pvr(2of2)	2161	1976.19	138.802	7.31579
cadm2(1of3)	3162	2977.19	6	0.209913
mmadhc(2of2)	2764	2579.19	380	15.346
ogdh(2of2)	4412	4227.19	1997	49.2063
ehbp1l1	8981	8796.19	206	2.43931
zdhhc8(3of3)	3023	2838.19	7	0.256892
tra2b(1of2)	1477	1292.19	1587	127.922
LOC107378154	1251	1066.19	0	0
myl1(1of2)	1209	1024.19	551	56.0356
plod1	3306	3121.19	1943	64.8405
ces1	2591	2406.19	229	9.91287
wfdc3(5of7)	678	493.53	0	0
pnpla2(3of5)	2664	2479.19	0	0
camsap1(2of2)	5158	4973.19	318	6.66018
capn3(2of2)	4739	4554.19	68.4732	1.56604
laptm4b(2of2)	2346	2161.19	44	2.12057
rbm15b	3588	3403.19	584	17.874
LOC107382835	3617	3432.19	1028	31.1972
elp5	1145	960.193	416	45.1262
ticrr	6238	6053.19	826	14.2131
tnip1(1of4)	1229	1044.19	7	0.698251
ackr4(2of2)	1470	1285.19	1	0.081045
rps18	921	736.193	7619	1077.96
tmem151b(3of3)	3160	2975.19	2	0.0700179
otop1	3578	3393.19	0	0
cxcl1(2of2)	1001	816.193	0	0
nccrp1	1296	1111.19	1565	146.696
tmem208	1305	1120.19	346	32.172
msantd1	1581	1396.19	174	12.9807
wdr4	1701	1516.19	590	40.5314
prokr2(1of2)	1919	1734.19	2	0.120123
moxd2	3023	2838.19	40.8827	1.50035
gabrr2(3of3)	1896	1711.19	34.4165	2.0949
zkscan2(1of2)	1067	882.193	590.793	69.7535
zscan22(2of6)	2833	2648.19	336.384	13.2306
ttc16	1965	1780.19	32	1.87231
cd2ap	3134	2949.19	401	14.1624
ptprj	7223	7038.19	179	2.64903
rag2	2279	2094.19	0	0
ppp2r2d	2875	2690.19	1177	45.5709
snai2(3of3)	1100	915.193	206	23.4449
slc48a1(1of2)	1753	1568.19	148.078	9.83523
utp20	8888	8703.19	3418	40.9061
camkk2	2992	2807.19	246	9.12761
rmdn2	5154	4969.19	315	6.60266
bbs7	3146	2961.19	481	16.9189
actr2(2of2)	2492	2307.19	496.683	22.4228
tk1	1244	1059.19	1113	109.45
pfkp(2of2)	3184	2999.19	115	3.99381
gipc1(1of2)	1967	1782.19	584	34.1313
zbtb26	2058	1873.19	328.798	18.2827
tnk2(2of3)	5143	4958.19	38	0.798279
igfals	2232	2047.19	1	0.0508786
lztr1(2of2)	1534	1349.19	281	21.6933
notch1(3of3)	3213	3028.19	53	1.823
heatr5b	6475	6290.19	1086	17.9829
fgfr3	6577	6392.19	739	12.0417
add3(2of2)	4617	4432.19	1910	44.8858
rims1(2of2)	3313	3128.19	228.813	7.6187
dcbld2(1of2)	3266	3081.19	870	29.41
tecpr2(4of4)	1711	1526.19	5	0.341236
myo7a(2of8)	1863	1678.19	9	0.558592
usf2(1of2)	3363	3178.19	1755	57.5163
pcdhb16(3of3)	3320	3135.19	52.0581	1.72949
parg(3of3)	2734	2549.19	24	0.980625
pcdh7(2of2)	7997	7812.19	301.271	4.01679
mapk10	5696	5511.19	47	0.888273
psmg4	604	419.981	508	125.988
mid1ip1(4of4)	2659	2474.19	171	7.19875
plbd2	1920	1735.19	336	20.1691
gpr158(1of2)	6421	6236.19	64.7129	1.08085
hist1h4c(5of12)	1266	1081.19	5550.62	534.728
clec3b(1of2)	1201	1016.19	6	0.614992
crtc3	5270	5085.19	179	3.6664
ccdc53	2397	2212.19	195	9.18134
sike1	1797	1612.19	725	46.8398
donson	2615	2430.19	244.339	10.4724
bora	2268	2083.19	96	4.79994
dido1(2of2)	11079	10894.2	2068	19.772
nrg2(3of3)	2417	2232.19	27	1.25987
prodh2	1767	1582.19	11.2156	0.738342
zbtb21	4560	4375.19	147	3.49957
heatr6	3972	3787.19	376	10.3411
gabrr2(1of3)	2244	2059.19	4.00374	0.202518
mcoln2	3761	3576.19	6	0.174753
prmt6	1270	1085.19	161	15.453
ddx11	3418	3233.19	613	19.748
cyp4f22	2111	1926.19	9.4675	0.511953
rnd1(2of2)	3201	3016.19	35.173	1.21463
khdrbs1(2of2)	2478	2293.19	29951	1360.4
otud6b	1305	1120.19	405	37.6579
trmt2b(1of2)	1909	1724.19	110.464	6.67314
zfp503(1of2)	2627	2442.19	213	9.08435
kcnma1(1of2)	9013	8828.19	25	0.29496
zp3(7of19)	1223	1038.19	0	0
pik3cd	4795	4610.19	3	0.0677792
capn5(2of4)	2604	2419.19	0	0
neb(3of7)	19120	18935.2	1140.76	6.2751
hipk2(1of6)	4761	4576.19	73	1.66155
rims2(4of4)	3902	3717.19	1.40088	0.0392536
dnajc8	1696	1511.19	1456	100.354
smarca4(1of2)	6002	5817.19	58	1.03851
anp32e(1of2)	2611	2426.19	2198	94.3619
gnl2	2589	2404.19	5631	243.955
c22orf23	825	640.257	0	0
gstt2b(1of2)	907	722.193	0	0
slco3a1(3of3)	3126	2941.19	14.1704	0.501827
rpl8	856	671.193	15498	2405.04
rgs8(1of2)	1467	1282.19	52.5406	4.26811
chrm4(2of2)	1747	1562.19	0	0
prkrir(5of5)	8212	8027.19	7278	94.4371
gpr183(1of4)	1630	1445.19	0	0
c11orf88	638	453.672	1	0.22959
mef2c(2of3)	3384	3199.19	179	5.82783
gtpbp4	2660	2475.19	7153	301.005
arl5b(1of2)	1727	1542.19	560	37.8219
haus4	1344	1159.19	339	30.4606
uqcrc1	1904	1719.19	1684	102.026
timm17a	1336	1151.19	805	72.8353
hsd17b3	1390	1205.19	4	0.345699
tp63	2821	2636.19	181	7.15148
thap4(3of6)	968	783.193	26	3.45779
LOC107380904	3035	2850.19	173	6.32217
myo7a(5of8)	861	676.193	0	0
myh9(2of2)	6121	5936.19	5853.08	102.7
lrrc27	1832	1647.19	6	0.379403
fam131b(1of2)	2342	2157.19	0	0
endod1(2of8)	2139	1954.19	36	1.9188
cryba1(4of4)	1021	836.193	3	0.373688
gje1	1973	1788.19	60	3.49487
acvr2b(2of2)	2372	2187.19	80	3.80976
kalrn(1of2)	9818	9633.19	114.018	1.23281
fam8a1(2of2)	1551	1366.19	349	26.6077
shank2(3of3)	9403	9218.19	1	0.0112992
LOC107389169	3380	3195.19	52	1.69512
ubox5	1993	1808.19	217	12.5
fam110b(1of2)	2784	2599.19	77	3.08565
sspo(4of4)	562	378.494	16	4.40306
crb1(3of4)	4274	4089.19	10	0.254716
syde2(1of2)	4051	3866.19	153	4.12195
surf1	1107	922.193	226	25.5259
prrt1(1of2)	1875	1690.19	1	0.0616252
eif2d	2095	1910.19	1017	55.4547
ube2m(2of2)	1843	1658.19	702.092	44.1015
ube2q2(2of2)	3248	3063.19	1524	51.8209
znf112(5of5)	819	634.257	0	0
oxa1l	1748	1563.19	1472	98.0821
zfp518a(2of2)	6780	6595.19	1018	16.0774
rapgef1(1of2)	3508	3323.19	40	1.25371
sept7(1of3)	2503	2318.19	3755	168.715
LOC107389325	1164	979.193	2	0.212743
fam184a(2of2)	4904	4719.19	8	0.17657
cxcl10(1of3)	972	787.193	0	0
rdh16(2of2)	1467	1282.19	2	0.162469
strn4	5664	5479.19	626	11.9001
ube3a(2of2)	3744	3559.19	1925	56.3344
fgb	1919	1734.19	17	1.02105
ncf2(3of3)	1761	1576.19	7	0.462576
LOC107388366	2352	2167.19	106	5.09451
best2	2538	2353.19	0	0
pmp2	565	381.418	60	16.3849
adcyap1(1of2)	3401	3216.19	79	2.55846
zbtb5(1of2)	2889	2704.19	71	2.73473
LOC107373567	1924	1739.19	14	0.838445
acot13	998	813.193	152	19.469
siglec1(2of6)	1731	1546.19	0	0
tll2(2of2)	2417	2232.19	2	0.0933238
furin(2of2)	4933	4748.19	163	3.57564
pip4k2c(2of2)	1764	1579.19	581	38.3209
dmbt1(2of3)	1479	1294.19	288	23.1786
lag3(1of2)	2587	2402.19	1	0.0433597
ermn	2460	2275.19	17	0.778261
diaph3(3of4)	5187	5002.19	741	15.4295
pkd1(3of3)	15741	15556.2	1246.04	8.34303
p2rx7(9of10)	632	447.762	1.08962	0.253467
dntt(3of3)	583	399.146	1	0.260953
ptprc	4412	4227.19	21	0.517442
zc3h4(1of2)	2370	2185.19	330	15.7296
gnaq(2of4)	2224	2039.19	77	3.93303
fev	1579	1394.19	5	0.373544
mboat7	3275	3090.19	391.145	13.184
LOC107388016	1893	1708.19	891.266	54.3456
wwc1	4274	4089.19	1129	28.7575
opcml	3197	3012.19	12.6488	0.437381
cyp26c1	3032	2847.19	1148	41.9971
stx3(2of2)	1660	1475.19	108	7.62552
LOC107391917	1327	1142.19	213	19.4238
emc3(2of2)	1122	937.193	361	40.1211
myo15b(2of2)	1679	1494.19	0	0
msrb2	1224	1039.19	23	2.30529
insc(1of2)	2860	2675.19	6	0.233609
zhx1(3of3)	3476	3291.19	368	11.6463
fgf13(2of2)	2654	2469.19	75	3.16374
pla1a	1867	1682.19	31	1.91947
aptx	1302	1117.19	249	23.2148
mfap4(1of4)	2517	2332.19	21	0.937884
hook2	3269	3084.19	653	22.0529
pdpr	2777	2592.19	319	12.8179
gtf3c6	818	633.257	446	73.3583
p2rx7(10of10)	1034	849.193	107	13.1242
pitpnb(2of2)	3255	3070.19	469	15.9111
magi3(4of4)	4846	4661.19	24	0.536301
epo	2312	2127.19	4	0.195861
cldn4(12of19)	2085	1900.19	3	0.164444
nefh(5of6)	764	579.319	27	4.85445
scamp4	2028	1843.19	718	40.574
fam134c	3077	2892.19	164	5.90624
ebi3	1547	1362.19	0	0
dgat1(1of3)	2481	2296.19	282	12.7919
mfi2(1of2)	2967	2782.19	6	0.224625
adcyap1(2of2)	2310	2125.19	2	0.0980225
ifi27(3of3)	2643	2458.19	159.311	6.75033
vcl(1of2)	4043	3858.19	64	1.72779
adam10(3of3)	2891	2706.19	293	11.2773
rsbn1	4350	4165.19	1820.9	45.5351
kcnq1(2of2)	1005	820.193	0	0
tdp1	2098	1913.19	522	28.4188
ntrk2(1of2)	4725	4540.19	31	0.711184
glra2	3105	2920.19	2	0.0713367
plk4	3186	3001.19	859	29.8122
ssbp1(1of2)	589	405.106	14.7387	3.78952
nfix(2of3)	1784	1599.19	1	0.0651319
hipk2(2of6)	3805	3620.19	38	1.09332
zfp516(1of2)	6358	6173.19	1131.07	19.0841
blmh(2of2)	573	389.303	147	39.33
mgrn1	3336	3151.19	1607	53.1172
dtd2(1of2)	944	759.193	137	18.7959
akap12(1of2)	5837	5652.19	14503.4	267.269
arhgap5	7647	7462.19	1781	24.8595
chrnb2(1of3)	2053	1868.19	0	0
pcdh18(1of2)	4879	4694.19	902	20.0143
tbc1d2b	4824	4639.19	575	12.9098
znf235(14of148)	2071	1886.19	141.888	7.83527
nlrc3(15of24)	5858	5673.19	0	0
selt(2of2)	1191	1006.19	859	88.9214
fam20c(4of6)	626	441.807	0	0
dusp26(5of5)	1333	1148.19	3.01428	0.273441
arnt2(1of3)	356	184.704	16.6092	9.36627
papln(1of6)	1857	1672.19	12	0.747462
phtf2(2of2)	4112	3927.19	1091	28.9359
clptm1l(1of2)	2082	1897.19	31	1.70194
tp53rk	1012	827.193	55	6.92549
dscam(2of3)	8578	8393.19	124	1.53882
btg4(1of2)	1844	1659.19	387	24.2945
mov10(2of2)	3276	3091.19	2009	67.6937
col11a1(2of4)	7030	6845.19	7092	107.914
calcoco1(1of2)	3725	3540.19	718	21.1248
urm1	927	742.193	140	19.6474
cul4b(1of2)	4030	3845.19	2121	57.4536
msi2	2393	2208.19	54	2.54713
gpc3	2863	2678.19	57	2.2168
synj2bp	1628	1443.19	482	34.787
h3f3a(3of6)	1729	1544.19	6461.94	435.868
lpcat1(3of3)	2296	2111.19	6	0.296018
cep152	5901	5716.19	976	17.7843
zp1(2of5)	1181	996.193	16	1.6729
iscu(1of2)	888	703.193	284	42.0667
tcf25	2259	2074.19	813	40.8259
dap	1782	1597.19	2340	152.599
gapdh(2of2)	1212	1027.19	27	2.73783
gpc6(2of4)	4324	4139.19	1968	49.5226
prss3(2of2)	1286	1101.19	0	0
mxd1(1of2)	1602	1417.19	792	58.2091
chmp5(1of2)	1038	853.193	398	48.5881
myrip(2of2)	5072	4887.19	8	0.1705
lin7b	1613	1428.19	77	5.61563
abcb11(2of2)	5103	4918.19	1	0.0211782
slc22a3	1283	1098.19	70.1509	6.65348
tdrd5	3394	3209.19	2	0.0649125
fcgbp(1of3)	10130	9945.19	797.651	8.354
znf235(62of148)	2227	2042.19	195	9.94563
mrc2(12of12)	1669	1484.19	0	0
srgap3(2of4)	3170	2985.19	87	3.03558
cish(1of2)	1843	1658.19	116	7.28647
tmem51(2of2)	2335	2150.19	54	2.61584
cfap99	2008	1823.19	89	5.08454
c21orf62	1610	1425.19	22	1.60784
gabbr1(1of3)	1373	1188.19	5.32309	0.466629
LOC107391421	2747	2562.19	144.098	5.85786
sh3rf1	6694	6509.19	666	10.6572
iqgap1(2of2)	5657	5472.19	344	6.54774
fam78a	2546	2361.19	10	0.441126
LOC107397346	1124	939.193	130	14.4173
samd3(1of10)	4078	3893.19	47	1.25744
ehbp1(1of2)	9939	9754.19	397	4.23929
nucb1	1993	1808.19	1977	113.882
ubxn4	2040	1855.19	1616	90.7291
mog(1of3)	1109	924.193	5	0.56351
mthfd2	2008	1823.19	664	37.9341
crcp	1457	1272.19	502	41.1003
eif2s3	1808	1623.19	3881	249.039
zbtb48(1of2)	12619	12434.2	644	5.39464
sptbn1(6of6)	5675	5490.19	379	7.19028
hdac9	3276	3091.19	362.862	12.2267
figf	1657	1472.19	35	2.47627
auh	1693	1508.19	321	22.1688
bcas2	2417	2232.19	939	43.8155
mrps18a	1103	918.193	807	91.5449
elavl1(1of2)	1573	1388.19	373	27.9868
mrpl2	1081	896.193	1293	150.277
fam173a(2of2)	1189	1004.19	158	16.3883
ptpre(2of2)	3241	3056.19	125.698	4.28391
nfix(1of3)	7304	7119.19	66.7744	0.976952
zc3h3	2982	2797.19	171.112	6.37164
ugt2a2(5of7)	1823	1638.19	4.0442	0.257135
fanci	4707	4522.19	1421	32.7295
ash1l(2of2)	6638	6453.19	311	5.01973
mysm1	3017	2832.19	940	34.57
dhx15(1of2)	2699	2514.19	3176	131.576
ext1(4of4)	5289	5104.19	813	16.5904
igfbp5(2of2)	1989	1804.19	2	0.115463
LOC107373368	1368	1183.19	1.62884	0.14339
pik3ip1	2113	1928.19	1276	68.9278
dnajc25	1910	1725.19	615	37.1306
slitrk3(2of2)	4778	4593.19	4	0.0907068
ap1b1	4244	4059.19	725.85	18.6252
rttn	6877	6692.19	344	5.35407
csmd3(8of9)	5437	5252.19	9	0.178483
sept7(3of3)	2043	1858.19	439	24.6075
c8orf82	1659	1474.19	224.989	15.8965
znf146(5of7)	1256	1071.19	2153.7	209.417
st8sia2	1792	1607.19	187	12.119
txlna	3014	2829.19	2002	73.7048
LOC107389541	2979	2794.19	14	0.521874
usp53(1of2)	4736	4551.19	181	4.14236
c1orf131	1970	1785.19	1148	66.9809
ncoa1	8825	8640.19	909	10.9581
atad2(2of2)	4031	3846.19	2	0.0541618
dapk2	2075	1890.19	199	10.9658
tm2d1	797	612.319	252	42.8664
slc30a10	1931	1746.19	2	0.119298
tatdn1	1455	1270.19	109	8.93822
zfp574	3962	3777.19	332	9.1551
eno1	1895	1710.19	3641	221.753
itga6(1of3)	3884	3699.19	1003	28.2415
srrm5	1996	1811.19	11.0893	0.637723
guf1	2331	2146.19	479	23.2467
ap3m2	1977	1792.19	333	19.3532
cadm2(2of3)	3105	2920.19	569	20.2953
caskin1(2of5)	3300	3115.19	38	1.27055
glyatl3	1406	1221.19	39	3.3264
numa1	6183	5998.19	7784	135.169
mical3(2of6)	573	389.303	0	0
tjp1(1of2)	7574	7389.19	1447	20.397
usp12(1of5)	2246	2061.19	7	0.353732
eml2(1of2)	895	710.193	45	6.5998
nefl(1of3)	2226	2041.19	0	0
tmem53(3of3)	1498	1313.19	6	0.475901
map3k7	3107	2922.19	1879.66	66.9986
chpf	5545	5360.19	589.961	11.464
nol4l(1of2)	2639	2454.19	108	4.58363
dffa	1509	1324.19	244	19.1926
sms	2193	2008.19	821	42.5826
irak1bp1	893	708.193	129	18.9728
LOC107389053	5125	4940.19	1224.75	25.8225
cttnbp2	5646	5461.19	479	9.13571
tjp2	4582	4397.19	895	21.2003
rock2(2of4)	2492	2307.19	1	0.0451451
slc18a3(2of2)	2492	2307.19	10	0.451451
rtl1(8of17)	528	345.285	1	0.30166
use1	1411	1226.19	142	12.0621
fzd4	4035	3850.19	1267	34.2759
cdh23(1of3)	1577	1392.19	2	0.149632
pdzd11	1636	1451.19	260.294	18.6824
asap2(1of2)	4547	4362.19	1338	31.9481
axdnd1	3384	3199.19	12	0.390693
LOC107385466	1633	1448.19	32	2.30154
rps6kc1	4607	4422.19	297.117	6.99817
hectd3	2952	2767.19	429	16.1478
spata2(2of2)	1952	1767.19	259	15.2655
kcmf1(1of2)	2350	2165.19	651	31.3169
gas1(2of3)	3567	3382.19	1642	50.5672
mpst(1of2)	2746	2561.19	93.3451	3.79615
foxh1(1of2)	1952	1767.19	0	0
flad1	1940	1755.19	252	14.9544
fads2(1of4)	1859	1674.19	42	2.61299
ate1	2073	1888.19	255	14.0666
fbxo40(2of3)	3503	3318.19	0	0
arhgef18(1of2)	7298	7113.19	879.046	12.8719
cd200r1	1998	1813.19	3	0.172334
dhdh(2of3)	1147	962.193	190	20.5677
hsd11b1l(1of2)	1603	1418.19	112.394	8.25474
tacc2	10425	10240.2	385	3.91604
ubn1	2820	2635.19	6	0.237155
sort1(2of3)	5015	4830.19	853	18.3941
papln(2of6)	1351	1166.19	0	0
sertm1	1688	1503.19	67.3516	4.66689
igsf21	2912	2727.19	17	0.649273
pde4dip(2of3)	8046	7861.19	1517	20.0998
wwox	1985	1800.19	169	9.77827
pet117	282	122.085	185	157.835
ninj1(2of2)	1260	1075.19	19	1.84061
LOC107377679	1425	1240.19	502	42.1608
aldob	1404	1219.19	1084	92.6086
nalcn	6047	5862.19	47	0.835088
phf5a	501	319.188	635	207.215
adcy2(1of4)	4818	4633.19	64.3093	1.44573
ufl1	2651	2466.19	1208	51.0193
pknox2	3377	3192.19	29	0.946244
tex2(4of4)	3664	3479.19	34	1.01788
slc29a3	2120	1935.19	73.7535	3.96966
tmem132d(7of7)	3419	3234.19	0	0
zfp280d	4121	3936.19	1648	43.6089
hcrtr2	2235	2050.19	0	0
grip2	5291	5106.19	79.7121	1.626
ccdc149(1of2)	2463	2278.19	316	14.4474
cib1	892	707.193	39	5.74409
neu1(1of2)	1881	1696.19	125	7.6759
clspn	4382	4197.19	1494	37.0754
gpat4(1of2)	3008	2823.19	811	29.9209
snx22	1247	1062.19	77	7.5506
adssl1	1601	1416.19	5	0.367741
rec114	996	811.193	0	0
tmem55a	1143	958.193	95	10.3268
ptdss1(4of4)	2560	2375.19	348.742	15.2933
klf11(2of2)	2229	2044.19	11	0.560486
nat16(1of2)	2185	2000.19	147	7.6549
nlrc3(19of24)	2903	2718.19	49.2308	1.88648
asun	2720	2535.19	957	39.3183
plekhg4(4of5)	7704	7519.19	1670	23.1334
tspan3(3of3)	1546	1361.19	219	16.7579
lrrcc1	3712	3527.19	419	12.3731
pias1(1of2)	2378	2193.19	256	12.1579
golga7b(1of2)	1722	1537.19	313	21.2085
LOC107383199	1436	1251.19	0	0
sept9(1of3)	3056	2871.19	2209	80.136
grn(3of4)	1256	1071.19	6	0.583415
