target_id	length	eff_length	est_counts	tpm
lcp2(1of2)	1717	1559.01	61	3.87007
acaa2	1760	1602.01	139	8.58199
exosc9	1497	1339.01	194	14.3303
wdr73	2271	2113.01	84	3.93202
chrna4	2777	2619.01	126.18	4.76532
prpf39(1of2)	3001	2843.01	2150	74.7993
zcchc8	2425	2267.01	395	17.2338
anapc15	1978	1820.01	59	3.20639
csf1r(2of2)	4048	3890.01	17	0.432251
capsl	951	793.005	28	3.49236
rpusd4	1375	1217.01	329	26.7387
hist1h1b(1of6)	1338	1180.01	16.6879	1.3988
tmem100(1of2)	1399	1241.01	39	3.10834
trerf1(1of2)	1993	1835.01	9	0.485112
msh6	5452	5294.01	241.719	4.5161
znf235(31of148)	2101	1943.01	67.1781	3.41972
fam83h(1of2)	7544	7386.01	305	4.08439
pcdh1(2of2)	4943	4785.01	11.2476	0.232496
lsamp	1957	1799.01	160.013	8.79752
huwe1	14690	14532	3911	26.6195
tapbp	1820	1662.01	2	0.119024
ccdc90b	1162	1004	263	25.9094
txn2	931	773.005	895	114.519
LOC107396618	1471	1313.01	0	0
zscan22(1of6)	1284	1126.01	203.797	17.9017
tmem229a	3057	2899.01	28.2659	0.964385
tnfaip8l3	1407	1249.01	0	0
trim33(2of2)	4263	4105.01	654	15.758
tnmd	1121	963.005	31	3.18398
sgms2(1of2)	1664	1506.01	88	5.77954
c11orf31	669	511.858	134	25.8936
hspd1	2406	2248.01	338	14.8716
plaa	2629	2471.01	41	1.64115
cers5(2of2)	1769	1611.01	97	5.95541
cxorf21	3671	3513.01	93.2682	2.62598
ier3ip1(1of2)	618	461.545	1029	220.515
htr3a(4of11)	1953	1795.01	10	0.551025
rnd2(2of2)	1666	1508.01	101	6.62454
lcmt2	2407	2249.01	360	15.8325
serpini1	1617	1459.01	16	1.08468
LOC107383633	1566	1408.01	20	1.40496
csmd3(7of9)	3906	3748.01	53	1.39866
rab27b(2of2)	3663	3505.01	13.0173	0.36734
jag2(2of2)	5861	5703.01	586	10.1632
zbtb39	4003	3845.01	37	0.951791
brd7	2004	1846.01	301	16.1276
LOC107372370	2401	2243.01	1641	72.3628
schip1(2of3)	1727	1569.01	9	0.567355
nqo1(2of6)	992	834.005	21.1533	2.50868
ppil3	1088	930.005	363	38.6063
prr16(1of2)	2696	2538.01	8.06882	0.314452
LOC107395317	549	394.14	0	0
LOC107382444	1404	1246.01	6	0.476287
fpgs	2926	2768.01	320	11.4346
lrriq1	4375	4217.01	195	4.5737
cetn3	1119	961.005	204	20.9962
rab1a(3of3)	1747	1589.01	362.855	22.5863
c1orf112	3098	2940.01	121	4.07075
znf721(2of2)	2452	2294.01	228.401	9.84784
cdh18	3633	3475.01	15.6407	0.445182
runx1t1	5292	5134.01	88.1444	1.69815
kiaa1324l(3of3)	4699	4541.01	60	1.30688
glrx2	1214	1056.01	105	9.83468
irf8(2of2)	2087	1929.01	7	0.358923
ankrd63(2of2)	2030	1872.01	3	0.158508
arhgap44(2of2)	4675	4517.01	18.0765	0.395822
nol10	2488	2330.01	27	1.14616
gipc1(2of2)	2508	2350.01	74.0333	3.11598
nlrx1(1of2)	905	747.005	40	5.29631
scarb2(2of3)	3460	3302.01	449	13.4495
atg9a(1of2)	6178	6020.01	342.791	5.63209
pvr(2of2)	2161	2003.01	12.6004	0.622214
cadm2(1of3)	3162	3004.01	5	0.164629
mmadhc(2of2)	2764	2606.01	431	16.3583
ogdh(2of2)	4412	4254.01	336	7.81229
ehbp1l1	8981	8823	382.248	4.28514
zdhhc8(3of3)	3023	2865.01	13	0.448802
tra2b(1of2)	1477	1319.01	294	22.0464
LOC107378154	1251	1093.01	1	0.090493
myl1(1of2)	1209	1051.01	707.326	66.5659
plod1	3306	3148.01	1096	34.4359
ces1	2591	2433.01	26	1.05698
wfdc3(5of7)	678	520.806	1.00177	0.190252
pnpla2(3of5)	2664	2506.01	37	1.46035
camsap1(2of2)	5158	5000.01	41	0.811055
capn3(2of2)	4739	4581.01	83.9725	1.81306
laptm4b(2of2)	2346	2188.01	92	4.15888
rbm15b	3588	3430.01	150	4.32547
LOC107382835	3617	3459.01	116	3.31699
elp5	1145	987.005	357	35.7755
ticrr	6238	6080.01	83	1.35024
tnip1(1of4)	1229	1071.01	20	1.84704
ackr4(2of2)	1470	1312.01	7	0.527715
rps18	921	763.005	19408	2515.88
tmem151b(3of3)	3160	3002.01	4	0.131791
otop1	3578	3420.01	7	0.202446
cxcl1(2of2)	1001	843.005	3	0.351988
nccrp1	1296	1138.01	2054	178.523
tmem208	1305	1147.01	101	8.7095
msantd1	1581	1423.01	27	1.8767
wdr4	1701	1543.01	1217	78.0118
prokr2(1of2)	1919	1761.01	23	1.29183
moxd2	3023	2865.01	49	1.69164
gabrr2(3of3)	1896	1738.01	144.695	8.23453
zkscan2(1of2)	1067	909.005	258.553	28.1333
zscan22(2of6)	2833	2675.01	1008.4	37.2858
ttc16	1965	1807.01	51	2.79157
cd2ap	3134	2976.01	181	6.01564
ptprj	7223	7065.01	199	2.78598
rag2	2279	2121.01	8	0.373066
ppp2r2d	2875	2717.01	884	32.1809
snai2(3of3)	1100	942.005	37	3.88495
slc48a1(1of2)	1753	1595.01	170.951	10.601
utp20	8888	8730	247	2.79846
camkk2	2992	2834.01	793	27.6764
rmdn2	5154	4996.01	200.119	3.96188
bbs7	3146	2988.01	69	2.28405
actr2(2of2)	2492	2334.01	120.621	5.11162
tk1	1244	1086.01	58	5.28242
pfkp(2of2)	3184	3026.01	46.8512	1.5314
gipc1(1of2)	1967	1809.01	29	1.58561
zbtb26	2058	1900.01	195.805	10.1931
tnk2(2of3)	5143	4985.01	43	0.853178
igfals	2232	2074.01	5	0.23845
lztr1(2of2)	1534	1376.01	267	19.1924
notch1(3of3)	3213	3055.01	70	2.26633
heatr5b	6475	6317.01	63	0.98643
fgfr3	6577	6419.01	370	5.70126
add3(2of2)	4617	4459.01	448.338	9.945
rims1(2of2)	3313	3155.01	23.8786	0.748593
dcbld2(1of2)	3266	3108.01	192	6.11021
tecpr2(4of4)	1711	1553.01	4.2014	0.267583
myo7a(2of8)	1863	1705.01	32	1.85636
usf2(1of2)	3363	3205.01	590	18.2079
pcdhb16(3of3)	3320	3162.01	6.85708	0.214493
parg(3of3)	2734	2576.01	5	0.191982
pcdh7(2of2)	7997	7839.01	68.3432	0.862326
mapk10	5696	5538.01	118.603	2.11826
psmg4	604	447.725	519	114.655
mid1ip1(4of4)	2659	2501.01	65.2747	2.58147
plbd2	1920	1762.01	183	10.2726
gpr158(1of2)	6421	6263.01	175.86	2.77729
hist1h4c(5of12)	1266	1108.01	21.3857	1.90905
clec3b(1of2)	1201	1043.01	3	0.284493
crtc3	5270	5112.01	379	7.33305
ccdc53	2397	2239.01	201.528	8.90262
sike1	1797	1639.01	76	4.58638
donson	2615	2457.01	49.5642	1.99526
bora	2268	2110.01	3	0.140629
dido1(2of2)	11079	10921	1442	13.0599
nrg2(3of3)	2417	2259.01	25	1.09461
prodh2	1767	1609.01	14.0526	0.863848
zbtb21	4560	4402.01	306	6.87556
heatr6	3972	3814.01	89.4967	2.32093
gabrr2(1of3)	2244	2086.01	61.3074	2.90693
mcoln2	3761	3603.01	31	0.851008
prmt6	1270	1112.01	25	2.22367
ddx11	3418	3260.01	41.2851	1.2526
cyp4f22	2111	1953.01	713.758	36.148
rnd1(2of2)	3201	3043.01	69.0085	2.24304
khdrbs1(2of2)	2478	2320.01	1264	53.8884
otud6b	1305	1147.01	64	5.51889
trmt2b(1of2)	1909	1751.01	55.4007	3.12943
zfp503(1of2)	2627	2469.01	172	6.89038
kcnma1(1of2)	9013	8855	37	0.413285
zp3(7of19)	1223	1065.01	3	0.278616
pik3cd	4795	4637.01	14	0.298626
capn5(2of4)	2604	2446.01	5	0.202185
neb(3of7)	19120	18962	320.736	1.67302
hipk2(1of6)	4761	4603.01	172	3.69593
rims2(4of4)	3902	3744.01	7.876	0.208069
dnajc8	1696	1538.01	227	14.5984
smarca4(1of2)	6002	5844.01	16	0.270799
anp32e(1of2)	2611	2453.01	1606	64.7566
gnl2	2589	2431.01	3466	141.02
c22orf23	825	667.005	6	0.889732
gstt2b(1of2)	907	749.005	2	0.264108
slco3a1(3of3)	3126	2968.01	30.5463	1.01796
rpl8	856	698.005	45974	6514.64
rgs8(1of2)	1467	1309.01	34.7335	2.62449
chrm4(2of2)	1747	1589.01	7	0.435722
prkrir(5of5)	8212	8054.01	937	11.5071
gpr183(1of4)	1630	1472.01	3	0.201581
c11orf88	638	481.263	3	0.616561
mef2c(2of3)	3384	3226.01	27.1153	0.831355
gtpbp4	2660	2502.01	8548	337.92
arl5b(1of2)	1727	1569.01	675	42.5516
haus4	1344	1186.01	121	10.091
uqcrc1	1904	1746.01	567	32.1199
timm17a	1336	1178.01	616	51.7214
hsd17b3	1390	1232.01	2	0.160566
tp63	2821	2663.01	61	2.26566
thap4(3of6)	968	810.005	51	6.22758
LOC107380904	3035	2877.01	58	1.994
myo7a(5of8)	861	703.005	0	0
myh9(2of2)	6121	5963.01	219.484	3.64061
lrrc27	1832	1674.01	7	0.413598
fam131b(1of2)	2342	2184.01	7	0.317016
endod1(2of8)	2139	1981.01	27.2514	1.36063
cryba1(4of4)	1021	863.005	1	0.11461
gje1	1973	1815.01	222.405	12.12
acvr2b(2of2)	2372	2214.01	25	1.11686
kalrn(1of2)	9818	9660	74.7674	0.765547
fam8a1(2of2)	1551	1393.01	193	13.7038
shank2(3of3)	9403	9245	12	0.128384
LOC107389169	3380	3222.01	148	4.54331
ubox5	1993	1835.01	330	17.7874
fam110b(1of2)	2784	2626.01	124	4.6705
sspo(4of4)	562	406.699	11	2.6752
crb1(3of4)	4274	4116.01	5	0.120152
syde2(1of2)	4051	3893.01	217	5.5133
surf1	1107	949.005	153	15.9463
prrt1(1of2)	1875	1717.01	1	0.0576057
eif2d	2095	1937.01	144	7.35307
ube2m(2of2)	1843	1685.01	21	1.23269
ube2q2(2of2)	3248	3090.01	1921.72	61.513
znf112(5of5)	819	661.072	1	0.14962
oxa1l	1748	1590.01	1179	73.3419
zfp518a(2of2)	6780	6622.01	709	10.5899
rapgef1(1of2)	3508	3350.01	16	0.472402
sept7(1of3)	2503	2345.01	205.953	8.68684
LOC107389325	1164	1006	4	0.393275
fam184a(2of2)	4904	4746.01	18	0.37513
cxcl10(1of3)	972	814.005	15.0485	1.82853
rdh16(2of2)	1467	1309.01	2.12493	0.160561
strn4	5664	5506.01	443.298	7.96336
ube3a(2of2)	3744	3586.01	189	5.213
fgb	1919	1761.01	5	0.280832
ncf2(3of3)	1761	1603.01	14.4271	0.890185
LOC107388366	2352	2194.01	292.421	13.1828
best2	2538	2380.01	8	0.332467
pmp2	565	409.535	1	0.241516
adcyap1(1of2)	3401	3243.01	53	1.61646
zbtb5(1of2)	2889	2731.01	11	0.398389
LOC107373567	1924	1766.01	19	1.06414
acot13	998	840.005	408	48.0414
siglec1(2of6)	1731	1573.01	9.06214	0.56982
tll2(2of2)	2417	2259.01	7	0.306491
furin(2of2)	4933	4775.01	55	1.13927
pip4k2c(2of2)	1764	1606.01	89	5.48126
dmbt1(2of3)	1479	1321.01	69	5.16632
lag3(1of2)	2587	2429.01	4	0.16288
ermn	2460	2302.01	48.4697	2.08258
diaph3(3of4)	5187	5029.01	19	0.373687
pkd1(3of3)	15741	15583	428.12	2.71739
p2rx7(9of10)	632	475.358	3.14073	0.653502
dntt(3of3)	583	427.075	2	0.463194
ptprc	4412	4254.01	10	0.232509
zc3h4(1of2)	2370	2212.01	29	1.29673
gnaq(2of4)	2224	2066.01	40	1.91499
fev	1579	1421.01	3	0.208815
mboat7	3275	3117.01	691.3	21.9364
LOC107388016	1893	1735.01	421.585	24.0338
wwc1	4274	4116.01	49	1.17749
opcml	3197	3039.01	29.102	0.947171
cyp26c1	3032	2874.01	32	1.10128
stx3(2of2)	1660	1502.01	46	3.02917
LOC107391917	1327	1169.01	160	13.5376
emc3(2of2)	1122	964.005	1320	135.435
myo15b(2of2)	1679	1521.01	1	0.0650289
msrb2	1224	1066.01	24	2.22684
insc(1of2)	2860	2702.01	7.52706	0.275535
zhx1(3of3)	3476	3318.01	14	0.417338
fgf13(2of2)	2654	2496.01	18.8231	0.745905
pla1a	1867	1709.01	9	0.520878
aptx	1302	1144.01	88	7.60837
mfap4(1of4)	2517	2359.01	150	6.28926
hook2	3269	3111.01	878	27.9146
pdpr	2777	2619.01	301	11.3676
gtf3c6	818	660.072	280	41.957
p2rx7(10of10)	1034	876.005	2213.53	249.928
pitpnb(2of2)	3255	3097.01	82	2.61884
magi3(4of4)	4846	4688.01	34	0.717345
epo	2312	2154.01	6	0.275513
cldn4(12of19)	2085	1927.01	2	0.102656
nefh(5of6)	764	606.194	462	75.3819
scamp4	2028	1870.01	121	6.39999
fam134c	3077	2919.01	62	2.10084
ebi3	1547	1389.01	5.21874	0.37162
dgat1(1of3)	2481	2323.01	690	29.3789
mfi2(1of2)	2967	2809.01	7.05724	0.248496
adcyap1(2of2)	2310	2152.01	9	0.413653
ifi27(3of3)	2643	2485.01	135.868	5.40789
vcl(1of2)	4043	3885.01	17	0.432807
adam10(3of3)	2891	2733.01	28	1.01334
rsbn1	4350	4192.01	10676.6	251.911
kcnq1(2of2)	1005	847.005	3	0.350326
tdp1	2098	1940.01	1166	59.4474
ntrk2(1of2)	4725	4567.01	29.1897	0.632171
glra2	3105	2947.01	2	0.0671253
plk4	3186	3028.01	20	0.653297
ssbp1(1of2)	589	432.988	47.841	10.9285
nfix(2of3)	1784	1626.01	15	0.912444
hipk2(2of6)	3805	3647.01	225.667	6.12023
zfp516(1of2)	6358	6200.01	122.979	1.96189
blmh(2of2)	573	417.202	32	7.58648
mgrn1	3336	3178.01	440	13.6941
dtd2(1of2)	944	786.005	710	89.3449
akap12(1of2)	5837	5679.01	270.008	4.70264
arhgap5	7647	7489.01	596.117	7.87307
chrnb2(1of3)	2053	1895.01	1	0.0521947
pcdh18(1of2)	4879	4721.01	27	0.565674
tbc1d2b	4824	4666.01	106	2.24697
znf235(14of148)	2071	1913.01	62.1529	3.21353
nlrc3(15of24)	5858	5700.01	20	0.34705
selt(2of2)	1191	1033.01	307	29.395
fam20c(4of6)	626	469.405	3	0.632135
dusp26(5of5)	1333	1175.01	7.5535	0.635837
arnt2(1of3)	356	214.262	0	0
papln(1of6)	1857	1699.01	10	0.58216
phtf2(2of2)	4112	3954.01	40.3396	1.00909
clptm1l(1of2)	2082	1924.01	10	0.51408
tp53rk	1012	854.005	26	3.01127
dscam(2of3)	8578	8420	52	0.610841
btg4(1of2)	1844	1686.01	175	10.2664
mov10(2of2)	3276	3118.01	243	7.70844
col11a1(2of4)	7030	6872.01	145	2.087
calcoco1(1of2)	3725	3567.01	1938.62	53.7559
urm1	927	769.005	91	11.7044
cul4b(1of2)	4030	3872.01	322	8.2254
msi2	2393	2235.01	32	1.41615
gpc3	2863	2705.01	41.6581	1.52324
synj2bp	1628	1470.01	558	37.545
h3f3a(3of6)	1729	1571.01	532.297	33.513
lpcat1(3of3)	2296	2138.01	2.75606	0.127502
cep152	5901	5743.01	41	0.706125
zp1(2of5)	1181	1023	57	5.51105
iscu(1of2)	888	730.005	141	19.1043
tcf25	2259	2101.01	347	16.3358
dap	1782	1624.01	2065	125.768
gapdh(2of2)	1212	1054.01	4	0.375365
gpc6(2of4)	4324	4166.01	127	3.01523
prss3(2of2)	1286	1128.01	4	0.35074
mxd1(1of2)	1602	1444.01	30	2.05489
chmp5(1of2)	1038	880.005	1011	113.633
myrip(2of2)	5072	4914.01	51.6525	1.03966
lin7b	1613	1455.01	38	2.58319
abcb11(2of2)	5103	4945.01	21	0.420039
slc22a3	1283	1125.01	335.545	29.5007
tdrd5	3394	3236.01	8	0.244522
fcgbp(1of3)	10130	9972	585.303	5.80544
znf235(62of148)	2227	2069.01	138	6.59712
mrc2(12of12)	1669	1511.01	6.03488	0.395039
srgap3(2of4)	3170	3012.01	80	2.62707
cish(1of2)	1843	1685.01	18	1.05659
tmem51(2of2)	2335	2177.01	25	1.13584
cfap99	2008	1850.01	63	3.36825
c21orf62	1610	1452.01	295	20.0951
gabbr1(1of3)	1373	1215.01	111	9.03612
LOC107391421	2747	2589.01	46.3641	1.77128
sh3rf1	6694	6536.01	764.602	11.5707
iqgap1(2of2)	5657	5499.01	106	1.9066
fam78a	2546	2388.01	14	0.579869
LOC107397346	1124	966.005	64.3932	6.59322
samd3(1of10)	4078	3920.01	118.342	2.98599
ehbp1(1of2)	9939	9781	114	1.15281
nucb1	1993	1835.01	395	21.291
ubxn4	2040	1882.01	1837	96.544
mog(1of3)	1109	951.005	4	0.41602
mthfd2	2008	1850.01	19	1.01582
crcp	1457	1299.01	195	14.8478
eif2s3	1808	1650.01	2760	165.448
zbtb48(1of2)	12619	12461	40	0.3175
sptbn1(6of6)	5675	5517.01	40	0.717123
hdac9	3276	3118.01	92.5334	2.93534
figf	1657	1499.01	10	0.659833
auh	1693	1535.01	116	7.47455
bcas2	2417	2259.01	254	11.1212
mrps18a	1103	945.005	1298.25	135.881
elavl1(1of2)	1573	1415.01	1584	110.722
mrpl2	1081	923.005	2377	254.719
fam173a(2of2)	1189	1031.01	4772	457.801
ptpre(2of2)	3241	3083.01	65.1043	2.08868
nfix(1of3)	7304	7146.01	46.0626	0.637561
zc3h3	2982	2824.01	104.64	3.66497
ugt2a2(5of7)	1823	1665.01	2	0.11881
fanci	4707	4549.01	50.9053	1.10684
ash1l(2of2)	6638	6480.01	675	10.303
mysm1	3017	2859.01	5850	202.385
dhx15(1of2)	2699	2541.01	624	24.2894
ext1(4of4)	5289	5131.01	135.293	2.60801
igfbp5(2of2)	1989	1831.01	4	0.216076
LOC107373368	1368	1210.01	35.2634	2.88253
pik3ip1	2113	1955.01	780	39.4624
dnajc25	1910	1752.01	311	17.5575
slitrk3(2of2)	4778	4620.01	10	0.214089
ap1b1	4244	4086.01	109.45	2.64944
rttn	6877	6719.01	54	0.794924
csmd3(8of9)	5437	5279.01	8.39665	0.157322
sept7(3of3)	2043	1885.01	198	10.3894
c8orf82	1659	1501.01	128.059	8.43848
znf146(5of7)	1256	1098.01	382.515	34.4573
st8sia2	1792	1634.01	36	2.17914
txlna	3014	2856.01	753	26.0779
LOC107389541	2979	2821.01	13	0.455802
usp53(1of2)	4736	4578.01	51	1.10187
c1orf131	1970	1812.01	57.8309	3.15673
ncoa1	8825	8667	475.169	5.42271
atad2(2of2)	4031	3873.01	16	0.40861
dapk2	2075	1917.01	575	29.6675
tm2d1	797	639.072	735	113.756
slc30a10	1931	1773.01	14	0.781007
tatdn1	1455	1297.01	26	1.98275
zfp574	3962	3804.01	58	1.50808
eno1	1895	1737.01	1958	111.493
itga6(1of3)	3884	3726.01	63	1.67238
srrm5	1996	1838.01	36.5675	1.96782
guf1	2331	2173.01	230	10.469
ap3m2	1977	1819.01	75	4.07816
cadm2(2of3)	3105	2947.01	95	3.18845
caskin1(2of5)	3300	3142.01	106.697	3.3588
glyatl3	1406	1248.01	59.3422	4.7031
numa1	6183	6025.01	85	1.3954
mical3(2of6)	573	417.202	0	0
tjp1(1of2)	7574	7416.01	335	4.46799
usp12(1of5)	2246	2088.01	7	0.331592
eml2(1of2)	895	737.005	1.0075	0.135211
nefl(1of3)	2226	2068.01	0	0
tmem53(3of3)	1498	1340.01	6	0.442876
map3k7	3107	2949.01	2193.33	73.5641
chpf	5545	5387.01	22	0.403936
nol4l(1of2)	2639	2481.01	71	2.83053
dffa	1509	1351.01	130	9.51751
sms	2193	2035.01	1292	62.7963
irak1bp1	893	735.005	59.5456	8.01302
LOC107389053	5125	4967.01	626.061	12.4669
cttnbp2	5646	5488.01	423	7.62365
tjp2	4582	4424.01	270.167	6.04023
rock2(2of4)	2492	2334.01	21	0.889927
slc18a3(2of2)	2492	2334.01	26	1.10181
rtl1(8of17)	528	373.837	42.8777	11.3445
use1	1411	1253.01	147.088	11.6108
fzd4	4035	3877.01	183	4.66865
cdh23(1of3)	1577	1419.01	0	0
pdzd11	1636	1478.01	182.967	12.2443
asap2(1of2)	4547	4389.01	1636	36.8684
axdnd1	3384	3226.01	15.2758	0.468355
LOC107385466	1633	1475.01	139	9.32091
rps6kc1	4607	4449.01	62	1.37837
hectd3	2952	2794.01	48	1.69923
spata2(2of2)	1952	1794.01	298	16.4297
kcmf1(1of2)	2350	2192.01	1072	48.3716
gas1(2of3)	3567	3409.01	322	9.34254
mpst(1of2)	2746	2588.01	476.135	18.1971
foxh1(1of2)	1952	1794.01	7	0.385932
flad1	1940	1782.01	48	2.66421
fads2(1of4)	1859	1701.01	3	0.174443
ate1	2073	1915.01	204	10.5365
fbxo40(2of3)	3503	3345.01	8	0.236554
arhgef18(1of2)	7298	7140.01	204.452	2.83224
cd200r1	1998	1840.01	2	0.10751
dhdh(2of3)	1147	989.005	169	16.9015
hsd11b1l(1of2)	1603	1445.01	329.563	22.5583
tacc2	10425	10267	408	3.93055
ubn1	2820	2662.01	8	0.297247
sort1(2of3)	5015	4857.01	151	3.075
papln(2of6)	1351	1193.01	6	0.497446
sertm1	1688	1530.01	18.5134	1.19682
igsf21	2912	2754.01	11	0.395062
pde4dip(2of3)	8046	7888.01	67	0.840126
wwox	1985	1827.01	40.5819	2.197
pet117	282	151.615	11	7.17606
ninj1(2of2)	1260	1102.01	4	0.359016
LOC107377679	1425	1267.01	148	11.5537
aldob	1404	1246.01	6060	481.049
nalcn	6047	5889.01	63	1.05812
phf5a	501	347.568	246	70.0056
adcy2(1of4)	4818	4660.01	42.4817	0.90168
ufl1	2651	2493.01	1045	41.4601
pknox2	3377	3219.01	28.6812	0.881279
tex2(4of4)	3664	3506.01	9	0.253902
slc29a3	2120	1962.01	29.3542	1.47981
tmem132d(7of7)	3419	3261.01	12	0.363971
zfp280d	4121	3963.01	453	11.306
hcrtr2	2235	2077.01	13.1648	0.626922
grip2	5291	5133.01	34.1863	0.658746
ccdc149(1of2)	2463	2305.01	109	4.67726
cib1	892	734.005	51	6.87239
neu1(1of2)	1881	1723.01	59	3.3869
clspn	4382	4224.01	105	2.45868
gpat4(1of2)	3008	2850.01	296	10.2727
snx22	1247	1089.01	1333	121.07
adssl1	1601	1443.01	6	0.411264
rec114	996	838.005	6	0.708177
tmem55a	1143	985.005	1312	131.744
ptdss1(4of4)	2560	2402.01	343.139	14.1297
klf11(2of2)	2229	2071.01	78	3.72521
nat16(1of2)	2185	2027.01	44	2.14701
nlrc3(19of24)	2903	2745.01	39.9245	1.43858
