target_id	length	eff_length	est_counts	tpm
ccni2	2524	2371.94	1454.74	70.467
polq	5318	5165.94	96	2.13514
fgf12(2of2)	4868	4715.94	245.084	5.97106
vps52	3162	3009.94	160	6.10754
rps29	345	206.094	1896	1057.01
cfap46(1of2)	3396	3243.94	62	2.19595
sash1(2of2)	7689	7536.94	331.385	5.05175
pla2g1b(3of3)	2329	2176.94	3	0.158336
krt222	2245	2092.94	10	0.548968
pdp1(3of3)	2695	2542.94	4	0.180729
mtus2(2of2)	2679	2526.94	9	0.409215
mtf2(2of2)	2345	2192.94	527.539	27.6396
lin37	1710	1557.94	481	35.473
cfap46(2of2)	2985	2832.94	11	0.446128
phf14	3730	3577.94	750	24.0842
chd3(2of2)	8348	8195.94	43	0.602801
slc7a3	4392	4239.94	83	2.24917
nkx1_2	988	835.941	1	0.137445
ghsr(4of4)	2292	2139.94	9.00099	0.483273
cdhr5(3of3)	3497	3344.94	66.5578	2.2862
kdm2a(3of3)	3877	3724.94	87.5578	2.70072
fgf20(2of2)	1818	1665.94	14	0.965546
fgf4	924	771.941	0	0
cdh23(2of3)	6397	6244.94	34	0.62554
cdh23(3of3)	5108	4955.94	25	0.579586
ppp2r2b	3395	3242.94	284	10.062
kdm6b(2of2)	8093	7940.94	847	12.2551
sphk1(3of3)	4203	4050.94	97.4714	2.76456
sirt1	2233	2080.94	9	0.496921
fgf3	1999	1846.94	11	0.684296
rps11	604	452.621	6011	1525.87
myo19	3063	2910.94	27	1.0657
fgf17	720	568.068	31	6.26997
rpl13	948	795.941	12533	1809.17
lect1(2of2)	1771	1618.94	11	0.780667
rnaseh2a(1of2)	879	726.941	48	7.58659
rnaseh2a(2of2)	1087	934.941	182.256	22.3976
rpl32	525	374.677	9997	3065.61
creb1(5of5)	1396	1243.94	35	3.23275
prkab1(2of2)	1730	1577.94	880	64.0761
slc1a2(3of3)	3930	3777.94	25	0.760307
gabrb3(3of3)	1853	1700.94	5	0.337742
c12orf65	699	547.068	180	37.8038
setd1b(3of3)	7551	7398.94	124.881	1.93923
prdm2(2of2)	6595	6442.94	472.173	8.42017
hoxa7	996	843.941	282.27	38.4289
trpc7(1of2)	3233	3080.94	15	0.559387
xcr1(2of4)	1090	937.941	5	0.61249
cep112	3057	2904.94	53	2.09625
idh2(2of2)	1777	1624.94	361	25.5255
grb7	2726	2573.94	54	2.41046
ttc30a1	1814	1661.94	82	5.66895
ppp1r13b(1of2)	4651	4498.94	165	4.21384
bcl9l(1of2)	5353	5200.94	76.7652	1.69585
hipk2(5of6)	4244	4091.94	39	1.09506
bloc1s4	1673	1520.94	170	12.8422
bphl	1251	1098.94	150	15.6827
fam184a(1of2)	4461	4308.94	60.58	1.61534
zfp330	1254	1101.94	213	22.2088
gfra1(5of7)	2172	2019.94	10	0.568808
st6galnac6	2249	2096.94	330.962	18.1341
chrnb1(2of2)	2987	2834.94	307	12.4422
cldn19(2of4)	1795	1642.94	5	0.349665
pnp(3of5)	1943	1790.94	24	1.53969
cops4	1687	1534.94	1540	115.275
LOC107372748	1209	1056.94	353	38.3732
gale	1368	1215.94	75	7.08685
lcp2(1of2)	1717	1564.94	39	2.86333
acaa2	1760	1607.94	122	8.71754
exosc9	1497	1344.94	149	12.7288
wdr73	2271	2118.94	75	4.06674
chrna4	2777	2624.94	168.096	7.35772
prpf39(1of2)	3001	2848.94	1158	46.7014
zcchc8	2425	2272.94	213	10.767
anapc15	1978	1825.94	65	4.09007
csf1r(2of2)	4048	3895.94	21	0.619314
capsl	951	798.941	36	5.17717
rpusd4	1375	1222.94	224	21.0449
hist1h1b(1of6)	1338	1185.94	16.5963	1.60787
tmem100(1of2)	1399	1246.94	34	3.13283
trerf1(1of2)	1993	1840.94	5	0.312057
msh6	5452	5299.94	200.258	4.34133
znf235(31of148)	2101	1948.94	99.7734	5.88194
fam83h(1of2)	7544	7391.94	170	2.64238
pcdh1(2of2)	4943	4790.94	15.3083	0.367121
lsamp	1957	1804.94	61.2715	3.90032
huwe1	14690	14537.9	1658	13.1035
tapbp	1820	1667.94	4	0.275539
ccdc90b	1162	1009.94	211	24.0044
txn2	931	778.941	709	104.579
LOC107396618	1471	1318.94	3	0.261337
zscan22(1of6)	1284	1131.94	178.795	18.1483
tmem229a	3057	2904.94	29.4952	1.16659
tnfaip8l3	1407	1254.94	2	0.18311
trim33(2of2)	4263	4110.94	441	12.3254
tnmd	1121	968.941	8	0.94863
sgms2(1of2)	1664	1511.94	74	5.62343
c11orf31	669	517.229	88	19.5481
hspd1	2406	2253.94	234	11.9283
plaa	2629	2476.94	45	2.08738
cers5(2of2)	1769	1616.94	43	3.05547
cxorf21	3671	3518.94	67	2.1876
ier3ip1(1of2)	618	466.621	908	223.577
htr3a(4of11)	1953	1800.94	14	0.893167
rnd2(2of2)	1666	1513.94	113	8.57578
lcmt2	2407	2254.94	223	11.3625
serpini1	1617	1464.94	25	1.96076
LOC107383633	1566	1413.94	18	1.46267
csmd3(7of9)	3906	3753.94	62	1.89762
rab27b(2of2)	3663	3510.94	33.1047	1.08335
jag2(2of2)	5861	5708.94	383	7.7081
zbtb39	4003	3850.94	32	0.954745
brd7	2004	1851.94	220	13.649
LOC107372370	2401	2248.94	1666	85.1141
schip1(2of3)	1727	1574.94	10	0.729525
nqo1(2of6)	992	839.941	11.4578	1.56731
ppil3	1088	935.941	269	33.0224
prr16(1of2)	2696	2543.94	7.04529	0.318197
LOC107395317	549	398.289	1	0.288474
LOC107382444	1404	1251.94	3	0.275323
fpgs	2926	2773.94	210	8.69814
lrriq1	4375	4222.94	156	4.24438
cetn3	1119	966.941	188	22.3389
rab1a(3of3)	1747	1594.94	299.284	21.5598
c1orf112	3098	2945.94	78	3.04211
znf721(2of2)	2452	2299.94	209.518	10.4667
cdh18	3633	3480.94	14.7488	0.486815
runx1t1	5292	5139.94	100.514	2.24685
kiaa1324l(3of3)	4699	4546.94	37	0.934946
glrx2	1214	1061.94	64	6.92443
irf8(2of2)	2087	1934.94	8	0.475036
ankrd63(2of2)	2030	1877.94	13	0.795364
arhgap44(2of2)	4675	4522.94	11.0451	0.280577
nol10	2488	2335.94	23	1.13128
gipc1(2of2)	2508	2355.94	51.5849	2.51572
nlrx1(1of2)	905	752.941	33	5.03567
scarb2(2of3)	3460	3307.94	303	10.5242
atg9a(1of2)	6178	6025.94	232.924	4.44112
pvr(2of2)	2161	2008.94	13.1073	0.749638
cadm2(1of3)	3162	3009.94	13	0.496238
mmadhc(2of2)	2764	2611.94	278	12.2289
ogdh(2of2)	4412	4259.94	247	6.66189
ehbp1l1	8981	8828.94	265.835	3.45946
zdhhc8(3of3)	3023	2870.94	6	0.240122
tra2b(1of2)	1477	1324.94	158	13.7014
LOC107378154	1251	1098.94	10	1.04551
myl1(1of2)	1209	1056.94	578.169	62.8505
plod1	3306	3153.94	766	27.9048
ces1	2591	2438.94	18	0.84796
wfdc3(5of7)	678	526.229	3	0.655014
pnpla2(3of5)	2664	2511.94	36	1.64664
camsap1(2of2)	5158	5005.94	33	0.757413
capn3(2of2)	4739	4586.94	75.2418	1.88469
laptm4b(2of2)	2346	2193.94	72	3.77061
rbm15b	3588	3435.94	76	2.5414
LOC107382835	3617	3464.94	65	2.15537
elp5	1145	992.941	258	29.8539
ticrr	6238	6085.94	45	0.84955
tnip1(1of4)	1229	1076.94	19	2.02706
ackr4(2of2)	1470	1317.94	6	0.52307
rps18	921	768.941	13192	1971.16
tmem151b(3of3)	3160	3007.94	5	0.190988
otop1	3578	3425.94	10	0.33537
cxcl1(2of2)	1001	848.941	6	0.812041
nccrp1	1296	1143.94	1315	132.077
tmem208	1305	1152.94	106	10.5634
msantd1	1581	1428.94	41	3.29666
wdr4	1701	1548.94	733	54.3718
prokr2(1of2)	1919	1766.94	25	1.62563
moxd2	3023	2870.94	29	1.16059
gabrr2(3of3)	1896	1743.94	129.115	8.50648
zkscan2(1of2)	1067	914.941	121.141	15.2126
zscan22(2of6)	2833	2680.94	919.893	39.4234
ttc16	1965	1812.94	54	3.42227
cd2ap	3134	2981.94	128	4.93191
ptprj	7223	7070.94	180	2.92482
rag2	2279	2126.94	4	0.216077
ppp2r2d	2875	2722.94	679	28.6507
snai2(3of3)	1100	947.941	18	2.1817
slc48a1(1of2)	1753	1600.94	139.426	10.0063
utp20	8888	8735.94	118	1.55195
camkk2	2992	2839.94	315	12.744
rmdn2	5154	5001.94	193.545	4.44577
bbs7	3146	2993.94	45	1.72693
actr2(2of2)	2492	2339.94	86.0687	4.22615
tk1	1244	1091.94	63	6.62897
pfkp(2of2)	3184	3031.94	31.2987	1.18607
gipc1(1of2)	1967	1814.94	34	2.15239
zbtb26	2058	1905.94	151.831	9.15285
tnk2(2of3)	5143	4990.94	30	0.690626
igfals	2232	2079.94	13	0.718119
lztr1(2of2)	1534	1381.94	159	13.2194
notch1(3of3)	3213	3060.94	38	1.42637
heatr5b	6475	6322.94	33	0.599652
fgfr3	6577	6424.94	257	4.59588
add3(2of2)	4617	4464.94	353.644	9.10029
rims1(2of2)	3313	3160.94	26.6117	0.967298
dcbld2(1of2)	3266	3113.94	126	4.64905
tecpr2(4of4)	1711	1558.94	5	0.368506
myo7a(2of8)	1863	1710.94	33.5234	2.25122
usf2(1of2)	3363	3210.94	406	14.5277
pcdhb16(3of3)	3320	3167.94	8.82247	0.319976
parg(3of3)	2734	2581.94	14	0.622997
pcdh7(2of2)	7997	7844.94	44.5152	0.651963
mapk10	5696	5543.94	113.064	2.3432
psmg4	604	452.621	433	109.915
mid1ip1(4of4)	2659	2506.94	48.5702	2.22603
plbd2	1920	1767.94	141	9.16338
gpr158(1of2)	6421	6268.94	155.86	2.85658
hist1h4c(5of12)	1266	1113.94	19.8098	2.04325
clec3b(1of2)	1201	1048.94	3	0.328605
crtc3	5270	5117.94	207	4.64707
ccdc53	2397	2244.94	195.694	10.0156
sike1	1797	1644.94	83	5.79738
donson	2615	2462.94	58.5013	2.72908
bora	2268	2115.94	6	0.325801
dido1(2of2)	11079	10926.9	921	9.68424
nrg2(3of3)	2417	2264.94	24	1.21747
prodh2	1767	1614.94	6.82266	0.485402
zbtb21	4560	4407.94	230	5.9951
heatr6	3972	3819.94	97.1655	2.92254
gabrr2(1of3)	2244	2091.94	47.7025	2.61997
mcoln2	3761	3608.94	35	1.11428
prmt6	1270	1117.94	41	4.21376
ddx11	3418	3265.94	17.1574	0.603598
cyp4f22	2111	1958.94	939.587	55.1087
rnd1(2of2)	3201	3048.94	49.1343	1.85157
khdrbs1(2of2)	2478	2325.94	937	46.2855
otud6b	1305	1152.94	66	6.5772
trmt2b(1of2)	1909	1756.94	26.34	1.72252
zfp503(1of2)	2627	2474.94	114	5.2923
kcnma1(1of2)	9013	8860.94	40	0.518662
zp3(7of19)	1223	1070.94	1	0.107285
pik3cd	4795	4642.94	9	0.222717
capn5(2of4)	2604	2451.94	7	0.328014
neb(3of7)	19120	18967.9	218.758	1.3251
hipk2(1of6)	4761	4608.94	159.702	3.9812
rims2(4of4)	3902	3749.94	6.13969	0.188116
dnajc8	1696	1543.94	210	15.6276
smarca4(1of2)	6002	5849.94	32	0.628496
anp32e(1of2)	2611	2458.94	1276	59.6221
gnl2	2589	2436.94	2191	103.3
c22orf23	825	672.941	2	0.341474
gstt2b(1of2)	907	754.941	6	0.913151
slco3a1(3of3)	3126	2973.94	18.689	0.722034
rpl8	856	703.941	31466	5135.82
rgs8(1of2)	1467	1314.94	36.6021	3.19819
chrm4(2of2)	1747	1594.94	10	0.720377
prkrir(5of5)	8212	8059.94	699	9.96436
gpr183(1of4)	1630	1477.94	11	0.855145
c11orf88	638	486.429	7	1.65342
mef2c(2of3)	3384	3231.94	25.1232	0.893132
gtpbp4	2660	2507.94	5927	271.533
arl5b(1of2)	1727	1574.94	631	46.033
haus4	1344	1191.94	81	7.80791
uqcrc1	1904	1751.94	379	24.8556
timm17a	1336	1183.94	486	47.164
hsd17b3	1390	1237.94	8	0.742497
tp63	2821	2668.94	31	1.33453
thap4(3of6)	968	815.941	19	2.67547
LOC107380904	3035	2882.94	36	1.43473
myo7a(5of8)	861	708.941	3	0.486201
myh9(2of2)	6121	5968.94	110	2.11738
lrrc27	1832	1679.94	15	1.02589
fam131b(1of2)	2342	2189.94	8	0.419722
endod1(2of8)	2139	1986.94	35.4605	2.05052
cryba1(4of4)	1021	868.941	5	0.661126
gje1	1973	1820.94	113.064	7.13398
acvr2b(2of2)	2372	2219.94	14	0.724588
kalrn(1of2)	9818	9665.94	66.4604	0.789992
fam8a1(2of2)	1551	1398.94	131	10.7591
shank2(3of3)	9403	9250.94	28	0.347757
LOC107389169	3380	3227.94	141.575	5.03926
ubox5	1993	1840.94	244	15.2284
fam110b(1of2)	2784	2631.94	87	3.79793
sspo(4of4)	562	411.046	6	1.67712
crb1(3of4)	4274	4121.94	15	0.418113
syde2(1of2)	4051	3898.94	171	5.03911
surf1	1107	954.941	100	12.0317
prrt1(1of2)	1875	1722.94	9	0.600173
eif2d	2095	1942.94	117	6.9188
ube2m(2of2)	1843	1690.94	17.2193	1.17001
ube2q2(2of2)	3248	3095.94	1516	56.2614
znf112(5of5)	819	666.941	5	0.861365
oxa1l	1748	1595.94	916	65.9452
zfp518a(2of2)	6780	6627.94	530	9.18759
rapgef1(1of2)	3508	3355.94	10	0.342366
sept7(1of3)	2503	2350.94	142	6.93986
LOC107389325	1164	1011.94	7	0.794781
fam184a(2of2)	4904	4751.94	23	0.556111
cxcl10(1of3)	972	819.941	12.008	1.68264
rdh16(2of2)	1467	1314.94	15.0123	1.31173
strn4	5664	5511.94	359.755	7.49905
ube3a(2of2)	3744	3591.94	191	6.10954
fgb	1919	1766.94	3	0.195076
ncf2(3of3)	1761	1608.94	13.8824	0.991354
LOC107388366	2352	2199.94	166.277	8.68412
best2	2538	2385.94	10	0.481554
pmp2	565	413.964	5	1.38775
adcyap1(1of2)	3401	3248.94	37	1.30847
zbtb5(1of2)	2889	2736.94	12	0.503756
LOC107373567	1924	1771.94	13	0.842943
acot13	998	845.941	349	47.4012
siglec1(2of6)	1731	1578.94	8.8974	0.647443
tll2(2of2)	2417	2264.94	12	0.608736
furin(2of2)	4933	4780.94	43	1.03338
pip4k2c(2of2)	1764	1611.94	55	3.92029
dmbt1(2of3)	1479	1326.94	29	2.51102
lag3(1of2)	2587	2434.94	6	0.283118
ermn	2460	2307.94	67.0644	3.33865
diaph3(3of4)	5187	5034.94	16	0.365115
pkd1(3of3)	15741	15588.9	372.524	2.74563
p2rx7(9of10)	632	480.477	4.05732	0.970221
dntt(3of3)	583	431.795	4	1.06436
ptprc	4412	4259.94	10	0.269712
zc3h4(1of2)	2370	2217.94	15	0.777044
gnaq(2of4)	2224	2071.94	34	1.88541
fev	1579	1426.94	3	0.241557
mboat7	3275	3122.94	453.964	16.7017
LOC107388016	1893	1740.94	300.784	19.8507
wwc1	4274	4121.94	42	1.17072
opcml	3197	3044.94	27.7162	1.04583
cyp26c1	3032	2879.94	24	0.957485
stx3(2of2)	1660	1507.94	23	1.75246
LOC107391917	1327	1174.94	134	13.1037
emc3(2of2)	1122	969.941	892	105.663
myo15b(2of2)	1679	1526.94	2	0.150492
msrb2	1224	1071.94	17	1.82214
insc(1of2)	2860	2707.94	15	0.636438
zhx1(3of3)	3476	3323.94	5	0.172831
fgf13(2of2)	2654	2501.94	9.59298	0.440535
pla1a	1867	1714.94	10	0.66997
aptx	1302	1149.94	52	5.19556
mfap4(1of4)	2517	2364.94	181.378	8.81187
hook2	3269	3116.94	428	15.7768
pdpr	2777	2624.94	145	6.34677
gtf3c6	818	665.941	209	36.0591
p2rx7(10of10)	1034	881.941	1618.52	210.855
pitpnb(2of2)	3255	3102.94	95	3.51766
magi3(4of4)	4846	4693.94	23	0.562982
epo	2312	2159.94	7	0.372358
cldn4(12of19)	2085	1932.94	8	0.475528
nefh(5of6)	764	612.068	307	57.6293
scamp4	2028	1875.94	99	6.06346
fam134c	3077	2924.94	33	1.29629
ebi3	1547	1394.94	5	0.411831
dgat1(1of3)	2481	2328.94	395	19.4869
mfi2(1of2)	2967	2814.94	6	0.244899
adcyap1(2of2)	2310	2157.94	13	0.692163
ifi27(3of3)	2643	2490.94	122.758	5.66227
vcl(1of2)	4043	3890.94	17	0.501994
adam10(3of3)	2891	2738.94	12	0.503388
rsbn1	4350	4197.94	10565.1	289.162
kcnq1(2of2)	1005	852.941	9	1.21235
tdp1	2098	1945.94	619	36.5481
ntrk2(1of2)	4725	4572.94	23.231	0.583682
glra2	3105	2952.94	11	0.427998
plk4	3186	3033.94	19	0.719533
ssbp1(1of2)	589	437.665	28.4583	7.47089
nfix(2of3)	1784	1631.94	6	0.422427
hipk2(2of6)	3805	3652.94	241.89	7.60817
zfp516(1of2)	6358	6205.94	124.146	2.29841
blmh(2of2)	573	421.88	24	6.53622
mgrn1	3336	3183.94	349	12.594
dtd2(1of2)	944	791.941	568	82.4062
akap12(1of2)	5837	5684.94	182.418	3.68677
arhgap5	7647	7494.94	281.422	4.31414
chrnb2(1of3)	2053	1900.94	1	0.0604416
pcdh18(1of2)	4879	4726.94	30.0501	0.730415
tbc1d2b	4824	4671.94	126	3.09869
znf235(14of148)	2071	1918.94	51.0482	3.05649
nlrc3(15of24)	5858	5705.94	32	0.644358
selt(2of2)	1191	1038.94	220	24.3297
fam20c(4of6)	626	474.621	0	0
dusp26(5of5)	1333	1180.94	8.48556	0.825576
arnt2(1of3)	356	215.464	0	0
papln(1of6)	1857	1704.94	11	0.741289
phtf2(2of2)	4112	3959.94	70.0204	2.03161
clptm1l(1of2)	2082	1929.94	9	0.5358
tp53rk	1012	859.941	37	4.94353
dscam(2of3)	8578	8425.94	58	0.790886
btg4(1of2)	1844	1691.94	130	8.828
mov10(2of2)	3276	3123.94	102	3.75147
col11a1(2of4)	7030	6877.94	91	1.52015
calcoco1(1of2)	3725	3572.94	1344.44	43.2333
urm1	927	774.941	121	17.9399
cul4b(1of2)	4030	3877.94	270	7.99957
msi2	2393	2240.94	22	1.12797
gpc3	2863	2710.94	33.9015	1.43682
synj2bp	1628	1475.94	470	36.5875
h3f3a(3of6)	1729	1576.94	434.251	31.6395
lpcat1(3of3)	2296	2143.94	9.92565	0.531925
cep152	5901	5748.94	25	0.499639
zp1(2of5)	1181	1028.94	48	5.35988
iscu(1of2)	888	735.941	132	20.608
tcf25	2259	2106.94	284	15.4871
dap	1782	1629.94	1559	109.895
gapdh(2of2)	1212	1059.94	3	0.325195
gpc6(2of4)	4324	4171.94	104	2.86417
prss3(2of2)	1286	1133.94	6	0.607946
mxd1(1of2)	1602	1449.94	16	1.26787
chmp5(1of2)	1038	885.941	628	81.444
myrip(2of2)	5072	4919.94	42.8032	0.999586
lin7b	1613	1460.94	64	5.03329
abcb11(2of2)	5103	4950.94	16	0.37131
slc22a3	1283	1130.94	259.192	26.3321
tdrd5	3394	3241.94	12	0.425285
fcgbp(1of3)	10130	9977.94	559.202	6.43921
znf235(62of148)	2227	2074.94	122.258	6.76979
mrc2(12of12)	1669	1516.94	2.3068	0.174721
srgap3(2of4)	3170	3017.94	36	1.37055
cish(1of2)	1843	1690.94	22	1.49485
tmem51(2of2)	2335	2182.94	16	0.842136
cfap99	2008	1855.94	59	3.65252
c21orf62	1610	1457.94	165	13.0031
gabbr1(1of3)	1373	1220.94	114	10.7279
LOC107391421	2747	2594.94	30.381	1.34517
sh3rf1	6694	6541.94	461.68	8.10847
iqgap1(2of2)	5657	5504.94	78	1.62797
fam78a	2546	2393.94	8	0.383955
LOC107397346	1124	971.941	53.1031	6.27747
samd3(1of10)	4078	3925.94	86.877	2.54253
ehbp1(1of2)	9939	9786.94	95	1.11527
nucb1	1993	1840.94	392	24.4653
ubxn4	2040	1887.94	1248	75.9505
mog(1of3)	1109	956.941	7	0.84046
mthfd2	2008	1855.94	23	1.42386
crcp	1457	1304.94	153	13.4712
eif2s3	1808	1655.94	1951	135.368
zbtb48(1of2)	12619	12466.9	62	0.571395
sptbn1(6of6)	5675	5522.94	44	0.915349
hdac9	3276	3123.94	85.7206	3.15273
figf	1657	1504.94	8	0.610766
auh	1693	1540.94	78	5.81585
bcas2	2417	2264.94	235	11.9211
mrps18a	1103	950.941	1021.17	123.381
elavl1(1of2)	1573	1420.94	1286	103.985
mrpl2	1081	928.941	1594	197.154
fam173a(2of2)	1189	1036.94	3573	395.898
ptpre(2of2)	3241	3088.94	52.1629	1.94024
nfix(1of3)	7304	7151.94	20.7074	0.332664
zc3h3	2982	2829.94	39.2991	1.59555
ugt2a2(5of7)	1823	1670.94	2.0337	0.13984
fanci	4707	4554.94	35.9648	0.907192
ash1l(2of2)	6638	6485.94	228	4.03893
mysm1	3017	2864.94	2790	111.89
dhx15(1of2)	2699	2546.94	370	16.6912
ext1(4of4)	5289	5136.94	90	2.01299
igfbp5(2of2)	1989	1836.94	3	0.187642
LOC107373368	1368	1215.94	20.9739	1.98185
pik3ip1	2113	1960.94	539	31.5812
dnajc25	1910	1757.94	261	17.0585
slitrk3(2of2)	4778	4625.94	19.0255	0.472541
ap1b1	4244	4091.94	97.5762	2.7398
rttn	6877	6724.94	36	0.615061
csmd3(8of9)	5437	5284.94	19.5359	0.424714
sept7(3of3)	2043	1890.94	201	12.213
c8orf82	1659	1506.94	73.1113	5.57433
znf146(5of7)	1256	1103.94	335.439	34.9118
st8sia2	1792	1639.94	40	2.80244
txlna	3014	2861.94	522	20.9563
LOC107389541	2979	2826.94	1	0.0406432
usp53(1of2)	4736	4583.94	30	0.751946
c1orf131	1970	1817.94	40.8982	2.58481
ncoa1	8825	8672.94	186.872	2.47561
atad2(2of2)	4031	3878.94	20	0.592408
dapk2	2075	1922.94	403	24.0793
tm2d1	797	645.007	541	96.369
slc30a10	1931	1778.94	7	0.452107
tatdn1	1455	1302.94	24	2.11637
zfp574	3962	3809.94	54	1.62847
eno1	1895	1742.94	1363	89.8499
itga6(1of3)	3884	3731.94	51	1.57014
srrm5	1996	1843.94	20.8784	1.30093
guf1	2331	2178.94	161	8.48955
ap3m2	1977	1824.94	87	5.4774
cadm2(2of3)	3105	2952.94	70	2.72363
caskin1(2of5)	3300	3147.94	109.333	3.99052
glyatl3	1406	1253.94	91.0766	8.34515
numa1	6183	6030.94	69	1.31452
mical3(2of6)	573	421.88	2.22072	0.604796
tjp1(1of2)	7574	7421.94	274	4.24167
usp12(1of5)	2246	2093.94	4.1896	0.229886
eml2(1of2)	895	742.941	1.01786	0.157411
nefl(1of3)	2226	2073.94	8	0.443198
tmem53(3of3)	1498	1345.94	7	0.597553
map3k7	3107	2954.94	1322.11	51.4071
chpf	5545	5392.94	27	0.575231
nol4l(1of2)	2639	2486.94	30	1.38599
dffa	1509	1356.94	66	5.5884
sms	2193	2040.94	996	56.0703
irak1bp1	893	740.941	56.4142	8.74801
LOC107389053	5125	4972.94	455.67	10.5279
cttnbp2	5646	5493.94	249	5.20738
tjp2	4582	4429.94	135.965	3.52641
rock2(2of4)	2492	2339.94	27.3723	1.34403
slc18a3(2of2)	2492	2339.94	18	0.883837
rtl1(8of17)	528	377.677	36.7765	11.1881
use1	1411	1258.94	114.414	10.4419
fzd4	4035	3882.94	123	3.63956
cdh23(1of3)	1577	1424.94	1	0.080632
pdzd11	1636	1483.94	145.126	11.2366
asap2(1of2)	4547	4394.94	609	15.9209
axdnd1	3384	3231.94	19.2358	0.683836
LOC107385466	1633	1480.94	133	10.3185
rps6kc1	4607	4454.94	53	1.3669
hectd3	2952	2799.94	49	2.01072
spata2(2of2)	1952	1799.94	181	11.5538
kcmf1(1of2)	2350	2197.94	774	40.4603
gas1(2of3)	3567	3414.94	213	7.16639
mpst(1of2)	2746	2593.94	428.27	18.9698
foxh1(1of2)	1952	1799.94	11	0.702164
flad1	1940	1787.94	22	1.41375
fads2(1of4)	1859	1706.94	5.40628	0.363902
ate1	2073	1920.94	126	7.53635
fbxo40(2of3)	3503	3350.94	16	0.548602
arhgef18(1of2)	7298	7145.94	181.676	2.92108
cd200r1	1998	1845.94	9	0.560182
dhdh(2of3)	1147	994.941	110	12.7028
hsd11b1l(1of2)	1603	1450.94	319.522	25.3021
tacc2	10425	10272.9	219	2.44937
ubn1	2820	2667.94	10	0.430654
sort1(2of3)	5015	4862.94	136	3.21325
papln(2of6)	1351	1198.94	5	0.479156
sertm1	1688	1535.94	31.2289	2.33607
igsf21	2912	2759.94	5	0.208149
pde4dip(2of3)	8046	7893.94	34	0.494868
wwox	1985	1832.94	21.0864	1.32178
pet117	282	153.431	2	1.49769
ninj1(2of2)	1260	1107.94	2	0.207404
LOC107377679	1425	1272.94	92	8.30393
aldob	1404	1251.94	3185	292.301
nalcn	6047	5894.94	50	0.974529
phf5a	501	351.403	184	60.1612
adcy2(1of4)	4818	4665.94	29.1712	0.718321
ufl1	2651	2498.94	522	24.0004
pknox2	3377	3224.94	22.5341	0.802829
tex2(4of4)	3664	3511.94	19	0.6216
slc29a3	2120	1967.94	36.7872	2.14778
tmem132d(7of7)	3419	3266.94	6	0.211015
zfp280d	4121	3968.94	331	9.58203
hcrtr2	2235	2082.94	11.9321	0.658181
grip2	5291	5138.94	23.2393	0.519581
ccdc149(1of2)	2463	2310.94	92	4.57408
cib1	892	739.941	23	3.57137
neu1(1of2)	1881	1728.94	42	2.79109
clspn	4382	4229.94	88	2.3903
gpat4(1of2)	3008	2855.94	311	12.5117
snx22	1247	1094.94	929	97.4831
adssl1	1601	1448.94	6	0.475779
rec114	996	843.941	4	0.544568
tmem55a	1143	990.941	659	76.4086
ptdss1(4of4)	2560	2407.94	242.487	11.5704
klf11(2of2)	2229	2076.94	78	4.31494
