target_id	length	eff_length	est_counts	tpm
pnpla2(3of5)	2664	2455.92	0	0
camsap1(2of2)	5158	4949.92	486	6.14442
capn3(2of2)	4739	4530.92	53.3066	0.736271
laptm4b(2of2)	2346	2137.92	14	0.409807
rbm15b	3588	3379.92	359	6.64708
LOC107382835	3617	3408.92	214	3.92862
elp5	1145	936.921	598	39.943
ticrr	6238	6029.92	256	2.65688
tnip1(1of4)	1229	1020.92	101	6.19116
ackr4(2of2)	1470	1261.92	0	0
rps18	921	712.921	19475	1709.54
tmem151b(3of3)	3160	2951.92	3	0.0636004
otop1	3578	3369.92	0	0
cxcl1(2of2)	1001	792.921	0	0
nccrp1	1296	1087.92	2122	122.065
tmem208	1305	1096.92	162	9.24235
msantd1	1581	1372.92	55	2.50703
wdr4	1701	1492.92	2234	93.646
prokr2(1of2)	1919	1710.92	1	0.0365774
moxd2	3023	2814.92	5	0.11116
gabrr2(3of3)	1896	1687.92	31.2647	1.15917
zkscan2(1of2)	1067	858.921	493.203	35.9348
zscan22(2of6)	2833	2624.92	504.2	12.0207
ttc16	1965	1756.92	81	2.8852
cd2ap	3134	2925.92	270	5.7749
ptprj	7223	7014.92	182	1.62365
rag2	2279	2070.92	0	0
ppp2r2d	2875	2666.92	676	15.8628
snai2(3of3)	1100	891.921	230	16.1378
slc48a1(1of2)	1753	1544.92	151.097	6.12059
utp20	8888	8679.92	1067	7.69293
camkk2	2992	2783.92	282	6.33921
rmdn2	5154	4945.92	314	3.97306
bbs7	3146	2937.92	208	4.43064
actr2(2of2)	2492	2283.92	538	14.7416
tk1	1244	1035.92	76	4.59124
pfkp(2of2)	3184	2975.92	23	0.48367
gipc1(1of2)	1967	1758.92	449	15.9751
zbtb26	2058	1849.92	460	15.5614
tnk2(2of3)	5143	4934.92	76	0.963777
igfals	2232	2023.92	0	0
lztr1(2of2)	1534	1325.92	305	14.3954
notch1(3of3)	3213	3004.92	75	1.56196
heatr5b	6475	6266.92	1308	13.0616
fgfr3	6577	6368.92	525	5.15865
add3(2of2)	4617	4408.92	1879.69	26.6807
rims1(2of2)	3313	3104.92	44.7646	0.902251
dcbld2(1of2)	3266	3057.92	358	7.32655
tecpr2(4of4)	1711	1502.92	2	0.0832793
myo7a(2of8)	1863	1654.92	11	0.415967
usf2(1of2)	3363	3154.92	1733	34.3758
pcdhb16(3of3)	3320	3111.92	18.3267	0.368552
parg(3of3)	2734	2525.92	5	0.123878
pcdh7(2of2)	7997	7788.92	98.6449	0.792575
mapk10	5696	5487.92	65	0.741222
psmg4	604	397.223	637	100.357
mid1ip1(4of4)	2659	2450.92	64	1.63416
plbd2	1920	1711.92	245	8.95623
gpr158(1of2)	6421	6212.92	13.4424	0.135402
hist1h4c(5of12)	1266	1057.92	214.034	12.6611
clec3b(1of2)	1201	992.921	7	0.441191
crtc3	5270	5061.92	211	2.60862
ccdc53	2397	2188.92	172	4.91747
sike1	1797	1588.92	895	35.2504
donson	2615	2406.92	39.1581	1.01813
bora	2268	2059.92	3	0.091141
dido1(2of2)	11079	10870.9	1692	9.74041
nrg2(3of3)	2417	2208.92	9	0.25498
prodh2	1767	1558.92	2.25587	0.0905592
zbtb21	4560	4351.92	234	3.36494
heatr6	3972	3763.92	121	2.01181
gabrr2(1of3)	2244	2035.92	6.00175	0.184484
mcoln2	3761	3552.92	12	0.211368
prmt6	1270	1061.92	81	4.77349
ddx11	3418	3209.92	44	0.85783
cyp4f22	2111	1902.92	76.3571	2.51115
rnd1(2of2)	3201	2992.92	95.1764	1.99011
khdrbs1(2of2)	2478	2269.92	5172	142.591
otud6b	1305	1096.92	165	9.41351
trmt2b(1of2)	1909	1700.92	130.002	4.78308
zfp503(1of2)	2627	2418.92	88	2.27669
kcnma1(1of2)	9013	8804.92	37	0.262978
zp3(7of19)	1223	1014.92	0	0
pik3cd	4795	4586.92	0	0
capn5(2of4)	2604	2395.92	3	0.0783595
neb(3of7)	19120	18911.9	569.296	1.88385
hipk2(1of6)	4761	4552.92	52	0.714753
rims2(4of4)	3902	3693.92	1.03824	0.0175896
dnajc8	1696	1487.92	463	19.4735
smarca4(1of2)	6002	5793.92	10	0.108012
anp32e(1of2)	2611	2402.92	4724	123.031
gnl2	2589	2380.92	21853	574.393
c22orf23	825	617.122	17	1.72393
gstt2b(1of2)	907	698.921	0	0
slco3a1(3of3)	3126	2917.92	27.3494	0.586566
rpl8	856	648.058	54282	5241.85
rgs8(1of2)	1467	1258.92	49.6053	2.46589
chrm4(2of2)	1747	1538.92	0	0
prkrir(5of5)	8212	8003.92	3469	27.1234
gpr183(1of4)	1630	1421.92	0	0
c11orf88	638	430.81	0	0
mef2c(2of3)	3384	3175.92	306	6.02969
gtpbp4	2660	2451.92	43283	1104.72
arl5b(1of2)	1727	1518.92	533	21.9601
haus4	1344	1135.92	64	3.52594
uqcrc1	1904	1695.92	654	24.1332
timm17a	1336	1127.92	745	41.3352
hsd17b3	1390	1181.92	0	0
tp63	2821	2612.92	20	0.479012
thap4(3of6)	968	759.921	33	2.71762
LOC107380904	3035	2826.92	47	1.04046
myo7a(5of8)	861	653.058	0	0
myh9(2of2)	6121	5912.92	3023.07	31.9956
lrrc27	1832	1623.92	17	0.655129
fam131b(1of2)	2342	2133.92	0	0
endod1(2of8)	2139	1930.92	126	4.08365
cryba1(4of4)	1021	812.921	3	0.230949
gje1	1973	1764.92	25	0.886457
acvr2b(2of2)	2372	2163.92	62	1.79305
kalrn(1of2)	9818	9609.92	184.041	1.1985
fam8a1(2of2)	1551	1342.92	291	13.5608
shank2(3of3)	9403	9194.92	2	0.0136121
LOC107389169	3380	3171.92	62	1.22324
ubox5	1993	1784.92	310	10.8689
fam110b(1of2)	2784	2575.92	97	2.35658
sspo(4of4)	562	356.089	5	0.878728
crb1(3of4)	4274	4065.92	6	0.0923497
syde2(1of2)	4051	3842.92	129	2.10074
surf1	1107	898.921	178	12.392
prrt1(1of2)	1875	1666.92	3	0.112629
eif2d	2095	1886.92	684	22.6853
ube2m(2of2)	1843	1634.92	292.16	11.1832
ube2q2(2of2)	3248	3039.92	2207	45.4342
znf112(5of5)	819	611.122	0	0
oxa1l	1748	1539.92	5798	235.626
zfp518a(2of2)	6780	6571.92	2144	20.4162
rapgef1(1of2)	3508	3299.92	10	0.189644
sept7(1of3)	2503	2294.92	881	24.0243
LOC107389325	1164	955.921	0	0
fam184a(2of2)	4904	4695.92	14	0.186574
cxcl10(1of3)	972	763.921	0	0
rdh16(2of2)	1467	1258.92	0	0
strn4	5664	5455.92	350.022	4.01486
ube3a(2of2)	3744	3535.92	858	15.1855
fgb	1919	1710.92	1	0.0365774
ncf2(3of3)	1761	1552.92	8	0.322392
LOC107388366	2352	2143.92	186	5.42934
best2	2538	2329.92	0	0
pmp2	565	359.053	0	0
adcyap1(1of2)	3401	3192.92	21	0.411599
zbtb5(1of2)	2889	2680.92	10	0.233431
LOC107373567	1924	1715.92	12	0.43765
acot13	998	789.921	541	42.8604
siglec1(2of6)	1731	1522.92	0	0
tll2(2of2)	2417	2208.92	1	0.0283311
furin(2of2)	4933	4724.92	153	2.02647
pip4k2c(2of2)	1764	1555.92	303	12.187
dmbt1(2of3)	1479	1270.92	606	29.8399
lag3(1of2)	2587	2378.92	0	0
ermn	2460	2251.92	12.0566	0.335054
diaph3(3of4)	5187	4978.92	60	0.754152
pkd1(3of3)	15741	15532.9	1142.07	4.60132
p2rx7(9of10)	632	424.853	1	0.1473
dntt(3of3)	583	376.611	3	0.498507
ptprc	4412	4203.92	14	0.208409
zc3h4(1of2)	2370	2161.92	176	5.09467
gnaq(2of4)	2224	2015.92	50	1.55217
fev	1579	1370.92	0	0
mboat7	3275	3066.92	219.144	4.47167
LOC107388016	1893	1684.92	139.581	5.18431
wwc1	4274	4065.92	1336	20.5632
opcml	3197	2988.92	0	0
cyp26c1	3032	2823.92	88	1.95017
stx3(2of2)	1660	1451.92	91	3.92231
LOC107391917	1327	1118.92	109	6.09635
emc3(2of2)	1122	913.921	545	37.3191
myo15b(2of2)	1679	1470.92	0	0
msrb2	1224	1015.92	10	0.616003
insc(1of2)	2860	2651.92	6	0.14159
zhx1(3of3)	3476	3267.92	189	3.61937
fgf13(2of2)	2654	2445.92	40	1.02344
pla1a	1867	1658.92	15	0.565859
aptx	1302	1093.92	86	4.91989
mfap4(1of4)	2517	2308.92	13	0.352352
hook2	3269	3060.92	962	19.6683
pdpr	2777	2568.92	407	9.91486
gtf3c6	818	610.122	598	61.3377
p2rx7(10of10)	1034	825.921	132	10.0018
pitpnb(2of2)	3255	3046.92	171	3.51219
magi3(4of4)	4846	4637.92	26	0.350827
epo	2312	2103.92	7	0.208215
cldn4(12of19)	2085	1876.92	0	0
nefh(5of6)	764	556.296	10	1.12496
scamp4	2028	1819.92	138	4.74536
fam134c	3077	2868.92	146	3.18476
ebi3	1547	1338.92	0	0
dgat1(1of3)	2481	2272.92	823	22.6599
mfi2(1of2)	2967	2758.92	0	0
adcyap1(2of2)	2310	2101.92	1	0.0297733
ifi27(3of3)	2643	2434.92	40	1.02806
vcl(1of2)	4043	3834.92	16	0.2611
adam10(3of3)	2891	2682.92	353	8.23398
rsbn1	4350	4141.92	1878.82	28.3874
kcnq1(2of2)	1005	796.921	0	0
tdp1	2098	1889.92	978	32.3846
ntrk2(1of2)	4725	4516.92	14.0928	0.195254
glra2	3105	2896.92	0	0
plk4	3186	2977.92	53	1.1138
ssbp1(1of2)	589	382.459	23.6109	3.86341
nfix(2of3)	1784	1575.92	4	0.158843
hipk2(2of6)	3805	3596.92	37	0.643745
zfp516(1of2)	6358	6149.92	689.067	7.01189
blmh(2of2)	573	366.871	379	64.6501
mgrn1	3336	3127.92	1270	25.4092
dtd2(1of2)	944	735.921	239	20.324
akap12(1of2)	5837	5628.92	12128.2	134.838
arhgap5	7647	7438.92	1598	13.4434
chrnb2(1of3)	2053	1844.92	0	0
pcdh18(1of2)	4879	4670.92	153	2.0499
tbc1d2b	4824	4615.92	752	10.1954
znf235(14of148)	2071	1862.92	108.952	3.66002
nlrc3(15of24)	5858	5649.92	0	0
selt(2of2)	1191	982.921	341	21.7109
fam20c(4of6)	626	418.938	0	0
dusp26(5of5)	1333	1124.92	1.00582	0.0559554
arnt2(1of3)	356	163.635	0	0
papln(1of6)	1857	1648.92	1	0.0379527
phtf2(2of2)	4112	3903.92	393	6.29991
clptm1l(1of2)	2082	1873.92	7	0.233771
tp53rk	1012	803.921	13	1.01198
dscam(2of3)	8578	8369.92	236	1.76455
btg4(1of2)	1844	1635.92	896	34.2759
mov10(2of2)	3276	3067.92	934	19.0522
col11a1(2of4)	7030	6821.92	342	3.13735
calcoco1(1of2)	3725	3516.92	3305	58.8101
urm1	927	718.921	67	5.83226
cul4b(1of2)	4030	3821.92	1307	21.4011
msi2	2393	2184.92	60	1.71854
gpc3	2863	2654.92	14	0.330004
synj2bp	1628	1419.92	824	36.3167
h3f3a(3of6)	1729	1520.92	1460.73	60.1044
lpcat1(3of3)	2296	2087.92	6	0.179837
cep152	5901	5692.92	156	1.71487
zp1(2of5)	1181	972.921	0	0
iscu(1of2)	888	680.058	309	28.4352
tcf25	2259	2050.92	657	20.0475
dap	1782	1573.92	2643	105.089
gapdh(2of2)	1212	1003.92	0	0
gpc6(2of4)	4324	4115.92	460	6.99413
prss3(2of2)	1286	1077.92	0	0
mxd1(1of2)	1602	1393.92	108	4.84874
chmp5(1of2)	1038	829.921	1103	83.1729
myrip(2of2)	5072	4863.92	1	0.0128664
lin7b	1613	1404.92	45	2.00449
abcb11(2of2)	5103	4894.92	0	0
slc22a3	1283	1074.92	91.5946	5.33256
tdrd5	3394	3185.92	3	0.058929
fcgbp(1of3)	10130	9921.92	225.207	1.42046
znf235(62of148)	2227	2018.92	856	26.5337
mrc2(12of12)	1669	1460.92	0	0
srgap3(2of4)	3170	2961.92	34	0.71837
cish(1of2)	1843	1634.92	22	0.84211
tmem51(2of2)	2335	2126.92	52	1.53001
cfap99	2008	1799.92	103	3.58119
c21orf62	1610	1401.92	95	4.24075
gabbr1(1of3)	1373	1164.92	14	0.752098
LOC107391421	2747	2538.92	18.7215	0.461461
sh3rf1	6694	6485.92	634	6.11731
iqgap1(2of2)	5657	5448.92	290	3.33066
fam78a	2546	2337.92	17	0.455053
LOC107397346	1124	915.921	34	2.32308
samd3(1of10)	4078	3869.92	73	1.18049
ehbp1(1of2)	9939	9730.92	701	4.50824
nucb1	1993	1784.92	2694	94.4543
ubxn4	2040	1831.92	4298	146.826
mog(1of3)	1109	900.921	1	0.0694634
mthfd2	2008	1799.92	30	1.04306
crcp	1457	1248.92	210	10.5227
eif2s3	1808	1599.92	6194	242.279
zbtb48(1of2)	12619	12410.9	128	0.64543
sptbn1(6of6)	5675	5466.92	299	3.42272
hdac9	3276	3067.92	412.927	8.4231
figf	1657	1448.92	10	0.431915
auh	1693	1484.92	189	7.96529
bcas2	2417	2208.92	745	21.1066
mrps18a	1103	894.921	735	51.3979
elavl1(1of2)	1573	1364.92	177	8.11538
mrpl2	1081	872.921	3112	223.104
fam173a(2of2)	1189	980.921	1663	106.097
ptpre(2of2)	3241	3032.92	155.261	3.20365
nfix(1of3)	7304	7095.92	10.102	0.0890922
zc3h3	2982	2773.92	52	1.17315
ugt2a2(5of7)	1823	1614.92	1	0.0387518
fanci	4707	4498.92	89	1.23801
ash1l(2of2)	6638	6429.92	755	7.34826
mysm1	3017	2808.92	1998	44.5142
dhx15(1of2)	2699	2490.92	1120	28.1385
ext1(4of4)	5289	5080.92	487.098	5.99952
igfbp5(2of2)	1989	1780.92	0	0
LOC107373368	1368	1159.92	0	0
pik3ip1	2113	1904.92	2243	73.6878
dnajc25	1910	1701.92	521	19.1576
slitrk3(2of2)	4778	4569.92	4	0.0547765
ap1b1	4244	4035.92	343	5.31857
rttn	6877	6668.92	47	0.441047
csmd3(8of9)	5437	5228.92	0	0
sept7(3of3)	2043	1834.92	506	17.2574
c8orf82	1659	1450.92	261.584	11.2826
znf146(5of7)	1256	1047.92	4013.96	239.71
st8sia2	1792	1583.92	18	0.711184
txlna	3014	2805.92	6731	150.123
LOC107389541	2979	2770.92	6	0.13551
usp53(1of2)	4736	4527.92	186	2.57073
c1orf131	1970	1761.92	217	7.70755
ncoa1	8825	8616.92	2117.35	15.3774
atad2(2of2)	4031	3822.92	0	0
dapk2	2075	1866.92	535	17.9337
tm2d1	797	589.122	314	33.3555
slc30a10	1931	1722.92	2	0.0726453
tatdn1	1455	1246.92	65	3.26225
zfp574	3962	3753.92	130	2.16721
eno1	1895	1686.92	2377	88.1815
itga6(1of3)	3884	3675.92	150	2.55369
srrm5	1996	1787.92	10.686	0.374032
guf1	2331	2122.92	1074	31.6602
ap3m2	1977	1768.92	142	5.02369
cadm2(2of3)	3105	2896.92	268	5.7895
caskin1(2of5)	3300	3091.92	33	0.667926
glyatl3	1406	1197.92	19	0.992587
numa1	6183	5974.92	541	5.66641
mical3(2of6)	573	366.871	3	0.511742
tjp1(1of2)	7574	7365.92	1167	9.91487
usp12(1of5)	2246	2037.92	2	0.0614166
eml2(1of2)	895	686.99	30	2.73284
nefl(1of3)	2226	2017.92	1	0.0310126
tmem53(3of3)	1498	1289.92	2	0.0970309
map3k7	3107	2898.92	3156	68.1308
chpf	5545	5336.92	120	1.40713
nol4l(1of2)	2639	2430.92	58	1.49314
dffa	1509	1300.92	125	6.01315
sms	2193	1984.92	1150	36.2575
irak1bp1	893	684.99	58	5.29891
LOC107389053	5125	4916.92	1468.07	18.6851
cttnbp2	5646	5437.92	382	4.39616
tjp2	4582	4373.92	1204.98	17.2406
rock2(2of4)	2492	2283.92	1	0.0274007
slc18a3(2of2)	2492	2283.92	23	0.630216
rtl1(8of17)	528	322.835	0	0
use1	1411	1202.92	95	4.9423
fzd4	4035	3826.92	568	9.28842
cdh23(1of3)	1577	1368.92	1	0.0457156
pdzd11	1636	1427.92	144	6.31105
asap2(1of2)	4547	4338.92	1230	17.7405
axdnd1	3384	3175.92	14	0.275868
LOC107385466	1633	1424.92	0	0
rps6kc1	4607	4398.92	45	0.640191
hectd3	2952	2743.92	215	4.90354
spata2(2of2)	1952	1743.92	492	17.6556
kcmf1(1of2)	2350	2141.92	1446	42.2482
gas1(2of3)	3567	3358.92	761	14.1784
mpst(1of2)	2746	2537.92	61.5456	1.51762
foxh1(1of2)	1952	1743.92	0	0
flad1	1940	1731.92	41	1.48149
fads2(1of4)	1859	1650.92	8	0.303254
ate1	2073	1864.92	475	15.9396
fbxo40(2of3)	3503	3294.92	1	0.0189932
arhgef18(1of2)	7298	7089.92	661.48	5.83873
cd200r1	1998	1789.92	6	0.209778
dhdh(2of3)	1147	938.921	275	18.3293
hsd11b1l(1of2)	1603	1394.92	78.0527	3.50172
tacc2	10425	10216.9	239	1.46393
ubn1	2820	2611.92	4	0.0958392
sort1(2of3)	5015	4806.92	442	5.75438
papln(2of6)	1351	1142.92	0	0
sertm1	1688	1479.92	15.0897	0.638094
igsf21	2912	2703.92	7	0.162012
pde4dip(2of3)	8046	7837.92	1031	8.23191
wwox	1985	1776.92	106	3.7332
pet117	282	103.485	214	129.414
ninj1(2of2)	1260	1051.92	0	0
LOC107377679	1425	1216.92	207	10.6451
aldob	1404	1195.92	12395	648.615
nalcn	6047	5838.92	137	1.46835
phf5a	501	296.896	140	29.5099
adcy2(1of4)	4818	4609.92	79	1.07245
ufl1	2651	2442.92	1482	37.9649
pknox2	3377	3168.92	24	0.473961
tex2(4of4)	3664	3455.92	10	0.181084
slc29a3	2120	1911.92	30.6836	1.00434
tmem132d(7of7)	3419	3210.92	2	0.0389801
zfp280d	4121	3912.92	910	14.554
hcrtr2	2235	2026.92	9.11786	0.281513
grip2	5291	5082.92	53.578	0.659653
ccdc149(1of2)	2463	2254.92	422	11.7118
cib1	892	683.99	37	3.38528
neu1(1of2)	1881	1672.92	273	10.2125
clspn	4382	4173.92	110	1.64927
gpat4(1of2)	3008	2799.92	704	15.7351
snx22	1247	1038.92	375	22.5887
adssl1	1601	1392.92	19	0.853631
rec114	996	787.921	0	0
tmem55a	1143	934.921	281	18.8094
ptdss1(4of4)	2560	2351.92	711.64	18.9357
klf11(2of2)	2229	2020.92	4	0.123866
nat16(1of2)	2185	1976.92	34	1.0763
nlrc3(19of24)	2903	2694.92	252.41	5.86142
asun	2720	2511.92	872	21.7247
plekhg4(4of5)	7704	7495.92	1527	12.7484
tspan3(3of3)	1546	1337.92	741	34.6602
lrrcc1	3712	3503.92	123	2.19682
pias1(1of2)	2378	2169.92	353	10.1806
golga7b(1of2)	1722	1513.92	340	14.0546
LOC107383199	1436	1227.92	0	0
sept9(1of3)	3056	2847.92	1597	35.093
grn(3of4)	1256	1047.92	0	0
tfap4(2of2)	3710	3501.92	1490	26.627
prkag3(2of2)	1804	1595.92	0	0
impg2(5of6)	792	584.181	0	0
pbdc1	1001	792.921	649	51.2221
tmtc1	3355	3146.92	208	4.13638
