target_id	length	eff_length	est_counts	tpm
slc1a2(3of3)	3930	3773.28	10	0.285241
gabrb3(3of3)	1853	1696.28	6	0.380701
c12orf65	699	542.751	195	38.6691
setd1b(3of3)	7551	7394.28	243.146	3.53917
prdm2(2of2)	6595	6438.28	795.078	13.2914
hoxa7	996	839.278	241.001	30.906
trpc7(1of2)	3233	3076.28	11	0.384855
xcr1(2of4)	1090	933.278	1	0.115324
cep112	3057	2900.28	74	2.74614
idh2(2of2)	1777	1620.28	426	28.2976
grb7	2726	2569.28	78	3.26749
ttc30a1	1814	1657.28	107	6.94894
ppp1r13b(1of2)	4651	4494.28	247	5.91517
bcl9l(1of2)	5353	5196.28	67.7025	1.40231
hipk2(5of6)	4244	4087.28	23	0.605653
bloc1s4	1673	1516.28	151	10.7184
bphl	1251	1094.28	233	22.917
fam184a(1of2)	4461	4304.28	48.6062	1.21541
zfp330	1254	1097.28	225	22.0697
gfra1(5of7)	2172	2015.28	8	0.427253
st6galnac6	2249	2092.28	471.815	24.2707
chrnb1(2of2)	2987	2830.28	275	10.4576
cldn19(2of4)	1795	1638.28	5	0.328483
pnp(3of5)	1943	1786.28	53	3.19343
cops4	1687	1530.28	1377	96.8487
LOC107372748	1209	1052.28	382	39.0718
gale	1368	1211.28	161	14.3058
lcp2(1of2)	1717	1560.28	17	1.17267
acaa2	1760	1603.28	142	9.53256
exosc9	1497	1340.28	160	12.8486
wdr73	2271	2114.28	78	3.97066
chrna4	2777	2620.28	94.9951	3.90197
prpf39(1of2)	3001	2844.28	1897	71.7837
zcchc8	2425	2268.28	395	18.7427
anapc15	1978	1821.28	60	3.54573
csf1r(2of2)	4048	3891.28	17	0.470205
capsl	951	794.278	27	3.65865
rpusd4	1375	1218.28	229	20.2311
hist1h1b(1of6)	1338	1181.28	10.2018	0.929514
tmem100(1of2)	1399	1242.28	13	1.1263
trerf1(1of2)	1993	1836.28	2	0.117225
msh6	5452	5295.28	280.546	5.70224
znf235(31of148)	2101	1944.28	64.8342	3.58902
fam83h(1of2)	7544	7387.28	309	4.50199
pcdh1(2of2)	4943	4786.28	6.20899	0.139622
lsamp	1957	1800.28	134.541	8.04348
huwe1	14690	14533.3	4351	32.2222
tapbp	1820	1663.28	1	0.0647091
ccdc90b	1162	1005.28	261	27.9437
txn2	931	774.278	756	105.088
LOC107396618	1471	1314.28	3	0.245677
zscan22(1of6)	1284	1127.28	203.611	19.4402
tmem229a	3057	2900.28	22	0.816419
tnfaip8l3	1407	1250.28	2.13543	0.183827
trim33(2of2)	4263	4106.28	604	15.8314
tnmd	1121	964.278	23	2.56718
sgms2(1of2)	1664	1507.28	29	2.07078
c11orf31	669	512.961	129	27.0667
hspd1	2406	2249.28	395	18.901
plaa	2629	2472.28	52	2.26379
cers5(2of2)	1769	1612.28	54	3.60482
cxorf21	3671	3514.28	74	2.26634
ier3ip1(1of2)	618	462.401	672	156.416
htr3a(4of11)	1953	1796.28	3	0.179754
rnd2(2of2)	1666	1509.28	71	5.06313
lcmt2	2407	2250.28	329	15.7358
serpini1	1617	1460.28	10	0.737046
LOC107383633	1566	1409.28	11	0.840091
csmd3(7of9)	3906	3749.28	29	0.832493
rab27b(2of2)	3663	3506.28	13.0117	0.399408
jag2(2of2)	5861	5704.28	589	11.1133
zbtb39	4003	3846.28	43	1.20326
brd7	2004	1847.28	352	20.5088
LOC107372370	2401	2244.28	1320	63.3035
schip1(2of3)	1727	1570.28	13	0.89104
nqo1(2of6)	992	835.278	11.2357	1.44777
ppil3	1088	931.278	318	36.7517
prr16(1of2)	2696	2539.28	12.0815	0.512082
LOC107395317	549	395.243	2	0.544623
LOC107382444	1404	1247.28	5	0.431456
fpgs	2926	2769.28	326	12.6701
lrriq1	4375	4218.28	226	5.76638
cetn3	1119	962.278	136	15.2114
rab1a(3of3)	1747	1590.28	435.148	29.4506
c1orf112	3098	2941.28	156	5.70846
znf721(2of2)	2452	2295.28	147.019	6.89395
cdh18	3633	3476.28	10.1529	0.314345
runx1t1	5292	5135.28	82.4876	1.72884
kiaa1324l(3of3)	4699	4542.28	31.5796	0.748279
glrx2	1214	1057.28	144	14.659
irf8(2of2)	2087	1930.28	5	0.278792
ankrd63(2of2)	2030	1873.28	0	0
arhgap44(2of2)	4675	4518.28	16.0592	0.382543
nol10	2488	2331.28	33	1.52353
gipc1(2of2)	2508	2351.28	44.6649	2.04452
nlrx1(1of2)	905	748.278	46	6.61645
scarb2(2of3)	3460	3303.28	614	20.0057
atg9a(1of2)	6178	6021.28	345.032	6.16738
pvr(2of2)	2161	2004.28	13.6461	0.732792
cadm2(1of3)	3162	3005.28	1	0.0358134
mmadhc(2of2)	2764	2607.28	370	15.2737
ogdh(2of2)	4412	4255.28	356	9.00435
ehbp1l1	8981	8824.28	344.64	4.20355
zdhhc8(3of3)	3023	2866.28	4	0.150201
tra2b(1of2)	1477	1320.28	279	22.7441
LOC107378154	1251	1094.28	1	0.0983564
myl1(1of2)	1209	1052.28	292.518	29.9194
plod1	3306	3149.28	1103	37.696
ces1	2591	2434.28	22	0.972709
wfdc3(5of7)	678	521.857	0	0
pnpla2(3of5)	2664	2507.28	31	1.33073
camsap1(2of2)	5158	5001.28	11	0.236724
capn3(2of2)	4739	4582.28	70.6834	1.66022
laptm4b(2of2)	2346	2189.28	85	4.17877
rbm15b	3588	3431.28	156	4.89327
LOC107382835	3617	3460.28	84	2.61275
elp5	1145	988.278	269	29.2957
ticrr	6238	6081.28	50	0.884923
tnip1(1of4)	1229	1072.28	17	1.70636
ackr4(2of2)	1470	1313.28	1	0.0819546
rps18	921	764.278	23224	3270.51
tmem151b(3of3)	3160	3003.28	1	0.0358373
otop1	3578	3421.28	3	0.0943763
cxcl1(2of2)	1001	844.278	0	0
nccrp1	1296	1139.28	1562.8	147.64
tmem208	1305	1148.28	76	7.12355
msantd1	1581	1424.28	42	3.17384
wdr4	1701	1544.28	865	60.2866
prokr2(1of2)	1919	1762.28	9	0.549665
moxd2	3023	2866.28	28	1.0514
gabrr2(3of3)	1896	1739.28	115.673	7.158
zkscan2(1of2)	1067	910.278	259	30.6236
zscan22(2of6)	2833	2676.28	1039.64	41.81
ttc16	1965	1808.28	48	2.85697
cd2ap	3134	2977.28	216	7.80845
ptprj	7223	7066.28	263	4.00586
rag2	2279	2122.28	5	0.25357
ppp2r2d	2875	2718.28	955	37.8129
snai2(3of3)	1100	943.278	27	3.08073
slc48a1(1of2)	1753	1596.28	138.376	9.32999
utp20	8888	8731.28	198	2.44072
camkk2	2992	2835.28	706	26.8003
rmdn2	5154	4997.28	185.403	3.99313
bbs7	3146	2989.28	77	2.77239
actr2(2of2)	2492	2335.28	124.044	5.717
tk1	1244	1087.28	62	6.13736
pfkp(2of2)	3184	3027.28	60.0563	2.13519
gipc1(1of2)	1967	1810.28	46	2.73491
zbtb26	2058	1901.28	157.819	8.93395
tnk2(2of3)	5143	4986.28	54	1.16559
igfals	2232	2075.28	2	0.103725
lztr1(2of2)	1534	1377.28	193	15.0822
notch1(3of3)	3213	3056.28	65	2.28903
heatr5b	6475	6318.28	47	0.800625
fgfr3	6577	6420.28	420	7.04086
add3(2of2)	4617	4460.28	500.84	12.0856
rims1(2of2)	3313	3156.28	25.8136	0.880243
dcbld2(1of2)	3266	3109.28	150	5.19233
tecpr2(4of4)	1711	1554.28	13.7167	0.949844
myo7a(2of8)	1863	1706.28	34.5634	2.1802
usf2(1of2)	3363	3206.28	568	19.0668
pcdhb16(3of3)	3320	3163.28	5.4376	0.185012
parg(3of3)	2734	2577.28	6	0.250565
pcdh7(2of2)	7997	7840.28	31.2213	0.428597
mapk10	5696	5539.28	90.3329	1.75519
psmg4	604	448.721	585	140.317
mid1ip1(4of4)	2659	2502.28	24.1336	1.03804
plbd2	1920	1763.28	149	9.09485
gpr158(1of2)	6421	6264.28	125.197	2.15107
hist1h4c(5of12)	1266	1109.28	24.6269	2.38946
clec3b(1of2)	1201	1044.28	2	0.206131
crtc3	5270	5113.28	385	8.10385
ccdc53	2397	2240.28	153.345	7.3671
sike1	1797	1640.28	98	6.43041
donson	2615	2458.28	32.1414	1.40723
bora	2268	2111.28	5	0.254891
dido1(2of2)	11079	10922.3	1348	13.2833
nrg2(3of3)	2417	2260.28	13	0.61903
prodh2	1767	1610.28	16.0892	1.07538
zbtb21	4560	4403.28	258	6.30629
heatr6	3972	3815.28	61.4322	1.73301
gabrr2(1of3)	2244	2087.28	67.6519	3.48843
mcoln2	3761	3604.28	39	1.1646
prmt6	1270	1113.28	14	1.35349
ddx11	3418	3261.28	30.077	0.992608
cyp4f22	2111	1954.28	319.165	17.5776
rnd1(2of2)	3201	3044.28	51.4192	1.81791
khdrbs1(2of2)	2478	2321.28	960	44.5117
otud6b	1305	1148.28	47	4.40536
trmt2b(1of2)	1909	1752.28	28.9956	1.78098
zfp503(1of2)	2627	2470.28	116	5.05408
kcnma1(1of2)	9013	8856.28	22	0.267363
zp3(7of19)	1223	1066.28	1	0.100939
pik3cd	4795	4638.28	7	0.162432
capn5(2of4)	2604	2447.28	0	0
neb(3of7)	19120	18963.3	326.862	1.85516
hipk2(1of6)	4761	4604.28	126.38	2.95426
rims2(4of4)	3902	3745.28	1.18645	0.0340953
dnajc8	1696	1539.28	275	19.2285
smarca4(1of2)	6002	5845.28	20	0.36826
anp32e(1of2)	2611	2454.28	1437	63.0178
gnl2	2589	2432.28	2674	118.326
c22orf23	825	668.352	2	0.322074
gstt2b(1of2)	907	750.278	1	0.143452
slco3a1(3of3)	3126	2969.28	16.1281	0.584607
rpl8	856	699.352	53941	8301.44
rgs8(1of2)	1467	1310.28	34.5994	2.84208
chrm4(2of2)	1747	1590.28	3	0.203039
prkrir(5of5)	8212	8055.28	937	12.5196
gpr183(1of4)	1630	1473.28	7	0.51138
c11orf88	638	482.211	0	0
mef2c(2of3)	3384	3227.28	9	0.300149
gtpbp4	2660	2503.28	7140	306.987
arl5b(1of2)	1727	1570.28	562	38.5203
haus4	1344	1187.28	137	12.4193
uqcrc1	1904	1747.28	385	23.7153
timm17a	1336	1179.28	488	44.5383
hsd17b3	1390	1233.28	3	0.261813
tp63	2821	2664.28	73	2.94899
thap4(3of6)	968	811.278	38	5.04132
LOC107380904	3035	2878.28	40	1.49574
myo7a(5of8)	861	704.352	3	0.458418
myh9(2of2)	6121	5964.28	170.826	3.08266
lrrc27	1832	1675.28	2	0.128491
fam131b(1of2)	2342	2185.28	7	0.344764
endod1(2of8)	2139	1982.28	38.2698	2.07789
cryba1(4of4)	1021	864.278	0	0
gje1	1973	1816.28	162.695	9.64101
acvr2b(2of2)	2372	2215.28	21	1.02028
kalrn(1of2)	9818	9661.28	47.4558	0.528671
fam8a1(2of2)	1551	1394.28	117	9.03164
shank2(3of3)	9403	9246.28	9	0.104762
LOC107389169	3380	3223.28	116	3.87338
ubox5	1993	1836.28	214	12.5431
fam110b(1of2)	2784	2627.28	127	5.20269
sspo(4of4)	562	408.002	5	1.31898
crb1(3of4)	4274	4117.28	5	0.130704
syde2(1of2)	4051	3894.28	149	4.11803
surf1	1107	950.278	143	16.1963
prrt1(1of2)	1875	1718.28	0	0
eif2d	2095	1938.28	124	6.88551
ube2m(2of2)	1843	1686.28	22.9996	1.46799
ube2q2(2of2)	3248	3091.28	2313	80.5319
znf112(5of5)	819	662.352	2	0.324991
oxa1l	1748	1591.28	1343	90.8365
zfp518a(2of2)	6780	6623.28	724	11.7651
rapgef1(1of2)	3508	3351.28	7	0.224811
sept7(1of3)	2503	2346.28	171	7.84417
LOC107389325	1164	1007.28	2	0.213703
fam184a(2of2)	4904	4747.28	7	0.158702
cxcl10(1of3)	972	815.278	12.4771	1.64717
rdh16(2of2)	1467	1310.28	15.8784	1.30429
strn4	5664	5507.28	762.084	14.8935
ube3a(2of2)	3744	3587.28	206	6.18063
fgb	1919	1762.28	3	0.183222
ncf2(3of3)	1761	1604.28	19.8626	1.33256
LOC107388366	2352	2195.28	175.5	8.60434
best2	2538	2381.28	1	0.0451981
pmp2	565	410.879	1	0.261949
adcyap1(1of2)	3401	3244.28	51	1.69193
zbtb5(1of2)	2889	2732.28	11	0.433309
LOC107373567	1924	1767.28	5	0.304506
acot13	998	841.278	383	48.9992
siglec1(2of6)	1731	1574.28	1.20877	0.0826403
tll2(2of2)	2417	2260.28	6	0.285706
furin(2of2)	4933	4776.28	50	1.12671
pip4k2c(2of2)	1764	1607.28	54	3.61604
dmbt1(2of3)	1479	1322.28	27	2.19771
lag3(1of2)	2587	2430.28	1	0.0442868
ermn	2460	2303.28	34.2869	1.60218
diaph3(3of4)	5187	5030.28	9	0.192567
pkd1(3of3)	15741	15584.3	616.184	4.25554
p2rx7(9of10)	632	476.259	3.47109	0.784429
dntt(3of3)	583	428.334	1	0.251274
ptprc	4412	4255.28	8	0.202345
zc3h4(1of2)	2370	2213.28	19	0.923949
gnaq(2of4)	2224	2067.28	26	1.35364
fev	1579	1422.28	10	0.756738
mboat7	3275	3118.28	563.973	19.4659
LOC107388016	1893	1736.28	496.829	30.7977
wwc1	4274	4117.28	40	1.04563
opcml	3197	3040.28	11.3016	0.400088
cyp26c1	3032	2875.28	26	0.973249
stx3(2of2)	1660	1503.28	24	1.71831
LOC107391917	1327	1170.28	119	10.9443
emc3(2of2)	1122	965.278	1192	132.909
myo15b(2of2)	1679	1522.28	0	0
msrb2	1224	1067.28	13	1.31098
insc(1of2)	2860	2703.28	7	0.2787
zhx1(3of3)	3476	3319.28	11	0.35668
fgf13(2of2)	2654	2497.28	22.1447	0.954407
pla1a	1867	1710.28	6	0.377585
aptx	1302	1145.28	80	7.51812
mfap4(1of4)	2517	2360.28	118.707	5.41305
hook2	3269	3112.28	1019	35.2392
pdpr	2777	2620.28	288	11.8297
gtf3c6	818	661.352	222	36.1286
p2rx7(10of10)	1034	877.278	2189.08	268.569
pitpnb(2of2)	3255	3098.28	94	3.26541
magi3(4of4)	4846	4689.28	10	0.229522
epo	2312	2155.28	12	0.59925
cldn4(12of19)	2085	1928.28	3	0.167449
nefh(5of6)	764	607.413	393	69.6368
scamp4	2028	1871.28	79	4.5438
fam134c	3077	2920.28	43	1.5848
ebi3	1547	1390.28	2	0.154831
dgat1(1of3)	2481	2324.28	544	25.1907
mfi2(1of2)	2967	2810.28	4.01637	0.153821
adcyap1(2of2)	2310	2153.28	6	0.299903
ifi27(3of3)	2643	2486.28	100.013	4.32949
vcl(1of2)	4043	3886.28	8	0.221557
adam10(3of3)	2891	2734.28	8	0.314904
rsbn1	4350	4193.28	6421.72	164.827
kcnq1(2of2)	1005	848.278	0	0
tdp1	2098	1941.28	866	48.0132
ntrk2(1of2)	4725	4568.28	13.8474	0.326248
glra2	3105	2948.28	3	0.109517
plk4	3186	3029.28	14	0.497415
ssbp1(1of2)	589	434.161	28.8203	7.14461
nfix(2of3)	1784	1627.28	8	0.529125
hipk2(2of6)	3805	3648.28	105.685	3.11785
zfp516(1of2)	6358	6201.28	127.952	2.22074
blmh(2of2)	573	418.504	16	4.11482
mgrn1	3336	3179.28	578	19.5672
dtd2(1of2)	944	787.278	641	87.6315
akap12(1of2)	5837	5680.28	277.94	5.26638
arhgap5	7647	7490.28	648.512	9.3186
chrnb2(1of3)	2053	1896.28	1	0.0567581
pcdh18(1of2)	4879	4722.28	19	0.433044
tbc1d2b	4824	4667.28	118	2.72113
znf235(14of148)	2071	1914.28	33.3749	1.87649
nlrc3(15of24)	5858	5701.28	11	0.207659
selt(2of2)	1191	1034.28	165	17.1703
fam20c(4of6)	626	470.354	2	0.457652
dusp26(5of5)	1333	1176.28	11.1382	1.01915
arnt2(1of3)	356	214.906	0	0
papln(1of6)	1857	1700.28	9	0.569709
phtf2(2of2)	4112	3955.28	55.2683	1.50394
clptm1l(1of2)	2082	1925.28	17	0.950355
tp53rk	1012	855.278	31	3.90108
dscam(2of3)	8578	8421.28	48	0.61347
btg4(1of2)	1844	1687.28	137	8.73905
mov10(2of2)	3276	3119.28	172	5.93478
col11a1(2of4)	7030	6873.28	109	1.70684
calcoco1(1of2)	3725	3568.28	2145.16	64.7039
urm1	927	770.278	96	13.4139
cul4b(1of2)	4030	3873.28	401	11.1428
msi2	2393	2236.28	21	1.0107
gpc3	2863	2706.28	22.2153	0.883508
synj2bp	1628	1471.28	474	34.6748
h3f3a(3of6)	1729	1572.28	416.94	28.5413
lpcat1(3of3)	2296	2139.28	3.96075	0.199269
cep152	5901	5744.28	17	0.318525
zp1(2of5)	1181	1024.28	63	6.61992
iscu(1of2)	888	731.352	123	18.1013
tcf25	2259	2102.28	366	18.7379
dap	1782	1625.28	1632	108.074
gapdh(2of2)	1212	1055.28	4	0.407965
gpc6(2of4)	4324	4167.28	155	4.00322
prss3(2of2)	1286	1129.28	3	0.285924
mxd1(1of2)	1602	1445.28	24	1.78727
chmp5(1of2)	1038	881.278	657	80.2385
myrip(2of2)	5072	4915.28	36.1605	0.791802
lin7b	1613	1456.28	76	5.61694
abcb11(2of2)	5103	4946.28	6	0.130558
slc22a3	1283	1126.28	438.609	41.9143
tdrd5	3394	3237.28	10	0.332468
fcgbp(1of3)	10130	9973.28	523.389	5.64829
znf235(62of148)	2227	2070.28	136	7.07034
mrc2(12of12)	1669	1512.28	3.82409	0.272162
srgap3(2of4)	3170	3013.28	97	3.46468
cish(1of2)	1843	1686.28	25	1.59566
tmem51(2of2)	2335	2178.28	19	0.938795
cfap99	2008	1851.28	94	5.46495
c21orf62	1610	1453.28	179	13.2567
gabbr1(1of3)	1373	1216.28	82	7.25623
LOC107391421	2747	2590.28	38.4053	1.59579
sh3rf1	6694	6537.28	578.988	9.53241
iqgap1(2of2)	5657	5500.28	102	1.99593
fam78a	2546	2389.28	2	0.0900935
LOC107397346	1124	967.278	83.9925	9.34586
samd3(1of10)	4078	3921.28	139.798	3.83709
ehbp1(1of2)	9939	9782.28	159	1.74939
nucb1	1993	1836.28	317	18.5802
ubxn4	2040	1883.28	1521	86.9251
mog(1of3)	1109	952.278	3	0.339069
mthfd2	2008	1851.28	26	1.51158
crcp	1457	1300.28	134	11.0917
eif2s3	1808	1651.28	2805	182.828
zbtb48(1of2)	12619	12462.3	32	0.276365
sptbn1(6of6)	5675	5518.28	55	1.07273
hdac9	3276	3119.28	74.075	2.55592
figf	1657	1500.28	8	0.573916
auh	1693	1536.28	141	9.87824
bcas2	2417	2260.28	164	7.8093
mrps18a	1103	946.278	1047.13	119.1
elavl1(1of2)	1573	1416.28	2029	154.193
mrpl2	1081	924.278	1681	195.747
fam173a(2of2)	1189	1032.28	3121	325.407
ptpre(2of2)	3241	3084.28	31.082	1.08464
nfix(1of3)	7304	7147.28	24.169	0.363956
zc3h3	2982	2825.28	47.3827	1.80505
ugt2a2(5of7)	1823	1666.28	5	0.322963
fanci	4707	4550.28	47.3488	1.11996
ash1l(2of2)	6638	6481.28	703	11.6741
mysm1	3017	2860.28	5233	196.912
dhx15(1of2)	2699	2542.28	525	22.2263
ext1(4of4)	5289	5132.28	161.014	3.37664
igfbp5(2of2)	1989	1832.28	1	0.0587407
LOC107373368	1368	1211.28	13.9538	1.23988
pik3ip1	2113	1956.28	567	31.1948
dnajc25	1910	1753.28	238	14.6102
slitrk3(2of2)	4778	4621.28	8	0.186319
ap1b1	4244	4087.28	99.6029	2.62282
rttn	6877	6720.28	49	0.784764
csmd3(8of9)	5437	5280.28	7	0.142683
sept7(3of3)	2043	1886.28	132	7.53179
c8orf82	1659	1502.28	84.004	6.01838
znf146(5of7)	1256	1099.28	274.143	26.8411
st8sia2	1792	1635.28	34	2.23778
txlna	3014	2857.28	633	23.8441
LOC107389541	2979	2822.28	4	0.152542
usp53(1of2)	4736	4579.28	32	0.752113
c1orf131	1970	1813.28	45.3353	2.69093
ncoa1	8825	8668.28	436.668	5.42187
atad2(2of2)	4031	3874.28	6	0.166683
dapk2	2075	1918.28	476	26.707
tm2d1	797	640.352	571	95.9727
slc30a10	1931	1774.28	15	0.909913
tatdn1	1455	1298.28	30	2.48705
zfp574	3962	3805.28	79	2.23445
eno1	1895	1738.28	1515	93.8045
itga6(1of3)	3884	3727.28	75	2.16571
srrm5	1996	1839.28	46.4965	2.72084
guf1	2331	2174.28	182	9.00921
ap3m2	1977	1820.28	60	3.54767
cadm2(2of3)	3105	2948.28	68	2.48239
caskin1(2of5)	3300	3143.28	71.0193	2.43178
glyatl3	1406	1249.28	80.8972	6.96955
numa1	6183	6026.28	97	1.73242
mical3(2of6)	573	418.504	0	0
tjp1(1of2)	7574	7417.28	400	5.80424
usp12(1of5)	2246	2089.28	2	0.10303
eml2(1of2)	895	738.278	3.02819	0.441462
nefl(1of3)	2226	2069.28	4	0.208052
tmem53(3of3)	1498	1341.28	4	0.320975
map3k7	3107	2950.28	2303.56	84.0362
chpf	5545	5388.28	17	0.33957
nol4l(1of2)	2639	2482.28	61	2.6449
dffa	1509	1352.28	90	7.16319
sms	2193	2036.28	1128	59.6214
irak1bp1	893	736.278	58	8.47845
LOC107389053	5125	4968.28	672.502	14.5686
cttnbp2	5646	5489.28	530	10.3918
tjp2	4582	4425.28	174.85	4.2526
rock2(2of4)	2492	2335.28	16.1213	0.743003
slc18a3(2of2)	2492	2335.28	22	1.01394
rtl1(8of17)	528	374.705	19.6472	5.6434
use1	1411	1254.28	109.236	9.37351
fzd4	4035	3878.28	146	4.05176
cdh23(1of3)	1577	1420.28	0	0
pdzd11	1636	1479.28	109.039	7.93345
asap2(1of2)	4547	4390.28	1273	31.2081
axdnd1	3384	3227.28	12.1134	0.403981
LOC107385466	1633	1476.28	229	16.6954
rps6kc1	4607	4450.28	94	2.27337
hectd3	2952	2795.28	42	1.61717
spata2(2of2)	1952	1795.28	144	8.63299
kcmf1(1of2)	2350	2193.28	769	37.7366
gas1(2of3)	3567	3410.28	228	7.19574
mpst(1of2)	2746	2589.28	327.768	13.6244
foxh1(1of2)	1952	1795.28	5	0.299756
flad1	1940	1783.28	34	2.05206
fads2(1of4)	1859	1702.28	3	0.18968
ate1	2073	1916.28	166	9.32352
fbxo40(2of3)	3503	3346.28	3	0.0964916
arhgef18(1of2)	7298	7141.28	294	4.431
cd200r1	1998	1841.28	4	0.233814
dhdh(2of3)	1147	990.278	127	13.8031
hsd11b1l(1of2)	1603	1446.28	219.601	16.3423
tacc2	10425	10268.3	405	4.2451
ubn1	2820	2663.28	4	0.161649
sort1(2of3)	5015	4858.28	134	2.96861
papln(2of6)	1351	1194.28	3	0.270362
sertm1	1688	1531.28	28.9355	2.03379
igsf21	2912	2755.28	4	0.156252
pde4dip(2of3)	8046	7889.28	22	0.300134
wwox	1985	1828.28	23.5616	1.38705
pet117	282	152.647	2	1.41017
ninj1(2of2)	1260	1103.28	1	0.097554
LOC107377679	1425	1268.28	128	10.8624
aldob	1404	1247.28	3798	327.734
nalcn	6047	5890.28	58	1.0598
phf5a	501	348.806	254	78.3753
adcy2(1of4)	4818	4661.28	17.1896	0.39691
ufl1	2651	2494.28	821	35.4265
pknox2	3377	3220.28	25.1557	0.840761
tex2(4of4)	3664	3507.28	2	0.0613748
slc29a3	2120	1963.28	27.5324	1.50936
tmem132d(7of7)	3419	3262.28	2	0.0659841
zfp280d	4121	3964.28	569	15.4482
hcrtr2	2235	2078.28	7.8783	0.407999
grip2	5291	5134.28	11.6772	0.244788
ccdc149(1of2)	2463	2306.28	69	3.22009
cib1	892	735.278	39	5.70878
neu1(1of2)	1881	1724.28	44	2.74647
clspn	4382	4225.28	162	4.12658
gpat4(1of2)	3008	2851.28	275	10.3806
snx22	1247	1090.28	1348	133.071
adssl1	1601	1444.28	9	0.67069
rec114	996	839.278	2	0.25648
tmem55a	1143	986.278	914	99.7418
ptdss1(4of4)	2560	2403.28	481.072	21.5445
klf11(2of2)	2229	2072.28	58	3.01238
nat16(1of2)	2185	2028.28	45	2.3879
