target_id	length	eff_length	est_counts	tpm
pla2g1b(3of3)	2329	2108.7	0	0
krt222	2245	2024.7	26.4323	0.878263
pdp1(3of3)	2695	2474.7	0	0
mtus2(2of2)	2679	2458.7	26	0.711407
mtf2(2of2)	2345	2124.7	512.58	16.2298
lin37	1710	1489.7	438	19.78
cfap46(2of2)	2985	2764.7	65.6403	1.59725
phf14	3730	3509.7	1462	28.0238
chd3(2of2)	8348	8127.7	30	0.248316
slc7a3	4392	4171.7	156	2.51572
nkx1_2	988	767.701	3	0.262893
ghsr(4of4)	2292	2071.7	4	0.129892
cdhr5(3of3)	3497	3276.7	38.2027	0.784346
kdm2a(3of3)	3877	3656.7	333.963	6.14411
fgf20(2of2)	1818	1597.7	48	2.02114
fgf4	924	703.701	0	0
cdh23(2of3)	6397	6176.7	192	2.0912
cdh23(3of3)	5108	4887.7	18	0.247753
ppp2r2b	3395	3174.7	240	5.08579
kdm6b(2of2)	8093	7872.7	1266	10.8183
sphk1(3of3)	4203	3982.7	73.2643	1.23756
sirt1	2233	2012.7	96	3.2088
fgf3	1999	1778.7	27	1.0212
rps11	604	385.823	26621	4641.8
myo19	3063	2842.7	6	0.141994
fgf17	720	500.269	41	5.51354
rpl13	948	727.701	44885	4149.53
lect1(2of2)	1771	1550.7	4	0.173533
rnaseh2a(1of2)	879	658.701	45	4.59594
rnaseh2a(2of2)	1087	866.701	88.7767	6.89096
rpl32	525	308.894	22933	4994.61
creb1(5of5)	1396	1175.7	124	7.09537
prkab1(2of2)	1730	1509.7	2200	98.0352
slc1a2(3of3)	3930	3709.7	32	0.580312
gabrb3(3of3)	1853	1632.7	1	0.0412044
c12orf65	699	479.366	112	15.7181
setd1b(3of3)	7551	7330.7	259	2.37687
prdm2(2of2)	6595	6374.7	749	7.90446
hoxa7	996	775.701	286.908	24.8828
trpc7(1of2)	3233	3012.7	21	0.468936
xcr1(2of4)	1090	869.701	0	0
cep112	3057	2836.7	194	4.60085
idh2(2of2)	1777	1556.7	2186	94.4703
grb7	2726	2505.7	138	3.7051
ttc30a1	1814	1593.7	84	3.54587
ppp1r13b(1of2)	4651	4430.7	394	5.98238
bcl9l(1of2)	5353	5132.7	234.519	3.07385
hipk2(5of6)	4244	4023.7	3	0.0501587
bloc1s4	1673	1452.7	219	10.1419
bphl	1251	1030.7	71	4.63421
fam184a(1of2)	4461	4240.7	152	2.41133
zfp330	1254	1033.7	418	27.2039
gfra1(5of7)	2172	1951.7	29	0.99962
st6galnac6	2249	2028.7	640	21.2233
chrnb1(2of2)	2987	2766.7	130	3.16105
cldn19(2of4)	1795	1574.7	0	0
pnp(3of5)	1943	1722.7	4	0.156207
cops4	1687	1466.7	839	38.4832
LOC107372748	1209	988.701	957	65.1174
gale	1368	1147.7	239	14.0094
lcp2(1of2)	1717	1496.7	19	0.854022
acaa2	1760	1539.7	438	19.1376
exosc9	1497	1276.7	754	39.7313
wdr73	2271	2050.7	170	5.57695
chrna4	2777	2556.7	10.6068	0.279096
prpf39(1of2)	3001	2780.7	1303	31.5239
zcchc8	2425	2204.7	166	5.06534
anapc15	1978	1757.7	96	3.67432
csf1r(2of2)	4048	3827.7	87	1.52908
capsl	951	730.701	42	3.86687
rpusd4	1375	1154.7	110	6.40875
hist1h1b(1of6)	1338	1117.7	1781.13	107.206
tmem100(1of2)	1399	1178.7	127	7.24854
trerf1(1of2)	1993	1772.7	1	0.0379503
msh6	5452	5231.7	205	2.6361
znf235(31of148)	2101	1880.7	130.983	4.68538
fam83h(1of2)	7544	7323.7	586	5.38291
pcdh1(2of2)	4943	4722.7	6	0.0854695
lsamp	1957	1736.7	60.4374	2.34116
huwe1	14690	14469.7	6038	28.0727
tapbp	1820	1599.7	8	0.336435
ccdc90b	1162	941.701	353	25.2181
txn2	931	710.701	459	43.4486
LOC107396618	1471	1250.7	0	0
zscan22(1of6)	1284	1063.7	584.788	36.9853
tmem229a	3057	2836.7	7	0.16601
tnfaip8l3	1407	1186.7	9	0.510213
trim33(2of2)	4263	4042.7	741	12.331
tnmd	1121	900.701	25	1.86728
sgms2(1of2)	1664	1443.7	13	0.605782
c11orf31	669	449.736	21	3.14132
hspd1	2406	2185.7	4887	150.419
plaa	2629	2408.7	30	0.837893
cers5(2of2)	1769	1548.7	87	3.77922
cxorf21	3671	3450.7	18.0516	0.351932
ier3ip1(1of2)	618	399.587	179	30.1364
htr3a(4of11)	1953	1732.7	0	0
rnd2(2of2)	1666	1445.7	363	16.8919
lcmt2	2407	2186.7	199	6.12229
serpini1	1617	1396.7	293	14.1128
LOC107383633	1566	1345.7	0	0
csmd3(7of9)	3906	3685.7	408	7.44716
rab27b(2of2)	3663	3442.7	56	1.09431
jag2(2of2)	5861	5640.7	1273	15.1826
zbtb39	4003	3782.7	120	2.13417
brd7	2004	1783.7	205	7.73183
LOC107372370	2401	2180.7	261	8.05183
schip1(2of3)	1727	1506.7	13	0.580452
nqo1(2of6)	992	771.701	3	0.261531
ppil3	1088	867.701	312	24.1899
prr16(1of2)	2696	2475.7	10	0.271739
LOC107395317	549	332.085	0	0
LOC107382444	1404	1183.7	0	0
fpgs	2926	2705.7	719	17.8772
lrriq1	4375	4154.7	40	0.647695
cetn3	1119	898.701	198	14.8218
rab1a(3of3)	1747	1526.7	257	11.3248
c1orf112	3098	2877.7	45	1.052
znf721(2of2)	2452	2231.7	443.1	13.3572
cdh18	3633	3412.7	3.98736	0.0786027
runx1t1	5292	5071.7	210.031	2.786
kiaa1324l(3of3)	4699	4478.7	123	1.84758
glrx2	1214	993.701	25	1.69252
irf8(2of2)	2087	1866.7	3	0.108118
ankrd63(2of2)	2030	1809.7	1	0.0371744
arhgap44(2of2)	4675	4454.7	47	0.70979
nol10	2488	2267.7	225	6.67494
gipc1(2of2)	2508	2287.7	84.4241	2.48266
nlrx1(1of2)	905	684.701	67	6.58301
scarb2(2of3)	3460	3239.7	1892	39.2886
atg9a(1of2)	6178	5957.7	506	5.71376
pvr(2of2)	2161	1940.7	46.943	1.62728
cadm2(1of3)	3162	2941.7	20	0.457385
mmadhc(2of2)	2764	2543.7	330	8.72767
ogdh(2of2)	4412	4191.7	890	14.284
ehbp1l1	8981	8760.7	257.5	1.97737
zdhhc8(3of3)	3023	2802.7	1	0.0240034
tra2b(1of2)	1477	1256.7	283	15.1497
LOC107378154	1251	1030.7	2	0.130541
myl1(1of2)	1209	988.701	1235	84.0335
plod1	3306	3085.7	1313	28.626
ces1	2591	2370.7	76	2.15669
wfdc3(5of7)	678	458.555	0	0
pnpla2(3of5)	2664	2443.7	2	0.0550595
camsap1(2of2)	5158	4937.7	471	6.41721
capn3(2of2)	4739	4518.7	33.8177	0.503479
laptm4b(2of2)	2346	2125.7	11	0.34813
rbm15b	3588	3367.7	249	4.97412
LOC107382835	3617	3396.7	159	3.14913
elp5	1145	924.701	655	47.653
ticrr	6238	6017.7	223	2.49301
tnip1(1of4)	1229	1008.7	30	2.00083
ackr4(2of2)	1470	1249.7	0	0
rps18	921	700.701	15836	1520.42
tmem151b(3of3)	3160	2939.7	4	0.0915392
otop1	3578	3357.7	0	0
cxcl1(2of2)	1001	780.701	0	0
nccrp1	1296	1075.7	3272	204.631
tmem208	1305	1084.7	76	4.71361
msantd1	1581	1360.7	34	1.681
wdr4	1701	1480.7	2105	95.639
prokr2(1of2)	1919	1698.7	4	0.158414
moxd2	3023	2802.7	15.4181	0.370088
gabrr2(3of3)	1896	1675.7	20.2462	0.812824
zkscan2(1of2)	1067	846.701	451.592	35.8812
zscan22(2of6)	2833	2612.7	396.575	10.2114
ttc16	1965	1744.7	51	1.96653
cd2ap	3134	2913.7	389	8.98163
ptprj	7223	7002.7	235	2.25763
rag2	2279	2058.7	0	0
ppp2r2d	2875	2654.7	659	16.7001
snai2(3of3)	1100	879.701	229	17.5126
slc48a1(1of2)	1753	1532.7	97.0478	4.25969
utp20	8888	8667.7	1035	8.03317
camkk2	2992	2771.7	329	7.98546
rmdn2	5154	4933.7	242	3.29984
bbs7	3146	2925.7	153	3.51813
actr2(2of2)	2492	2271.7	874.782	25.9059
tk1	1244	1023.7	17	1.11719
pfkp(2of2)	3184	2963.7	9	0.204295
gipc1(1of2)	1967	1746.7	228	8.78146
zbtb26	2058	1837.7	327.624	11.9937
tnk2(2of3)	5143	4922.7	48	0.655976
igfals	2232	2011.7	0	0
lztr1(2of2)	1534	1313.7	356	18.2307
notch1(3of3)	3213	2992.7	72	1.61853
heatr5b	6475	6254.7	679	7.30321
fgfr3	6577	6356.7	550	5.82078
add3(2of2)	4617	4396.7	1755.69	26.8641
rims1(2of2)	3313	3092.7	24.3662	0.530029
dcbld2(1of2)	3266	3045.7	336	7.42168
tecpr2(4of4)	1711	1490.7	15	0.676941
myo7a(2of8)	1863	1642.7	14	0.57335
usf2(1of2)	3363	3142.7	1655	35.4279
pcdhb16(3of3)	3320	3099.7	23.1489	0.502413
parg(3of3)	2734	2513.7	6	0.160579
pcdh7(2of2)	7997	7776.7	162.036	1.40174
mapk10	5696	5475.7	83	1.01974
psmg4	604	385.823	353	61.5512
mid1ip1(4of4)	2659	2438.7	38	1.04828
plbd2	1920	1699.7	356	14.0905
gpr158(1of2)	6421	6200.7	31.3555	0.340191
hist1h4c(5of12)	1266	1045.7	498.185	32.0504
clec3b(1of2)	1201	980.701	2	0.137197
crtc3	5270	5049.7	258	3.4372
ccdc53	2397	2176.7	209	6.45948
sike1	1797	1576.7	700	29.8675
donson	2615	2394.7	19.2023	0.539452
bora	2268	2047.7	0	0
dido1(2of2)	11079	10858.7	1748	10.8296
nrg2(3of3)	2417	2196.7	23	0.70438
prodh2	1767	1546.7	3.32355	0.144559
zbtb21	4560	4339.7	182	2.82138
heatr6	3972	3751.7	81.5714	1.46272
gabrr2(1of3)	2244	2023.7	6.00958	0.199778
mcoln2	3761	3540.7	5	0.0950016
prmt6	1270	1049.7	35	2.24312
ddx11	3418	3197.7	1	0.0210384
cyp4f22	2111	1890.7	14.6777	0.522258
rnd1(2of2)	3201	2980.7	109	2.46013
khdrbs1(2of2)	2478	2257.7	7805	232.572
otud6b	1305	1084.7	151	9.3652
trmt2b(1of2)	1909	1688.7	77.6925	3.09511
zfp503(1of2)	2627	2406.7	113	3.15869
kcnma1(1of2)	9013	8792.7	22	0.168326
zp3(7of19)	1223	1002.7	0	0
pik3cd	4795	4574.7	1	0.0147058
capn5(2of4)	2604	2383.7	2	0.0564454
neb(3of7)	19120	18899.7	778.633	2.77159
hipk2(1of6)	4761	4540.7	46	0.68153
rims2(4of4)	3902	3681.7	5.1508	0.0941187
dnajc8	1696	1475.7	185	8.43381
smarca4(1of2)	6002	5781.7	10	0.116358
anp32e(1of2)	2611	2390.7	4280	120.439
gnl2	2589	2368.7	23890	678.51
c22orf23	825	604.828	3	0.333687
gstt2b(1of2)	907	686.701	0	0
slco3a1(3of3)	3126	2905.7	22.3594	0.517677
rpl8	856	635.766	44819	4742.59
rgs8(1of2)	1467	1246.7	42.9673	2.3186
chrm4(2of2)	1747	1526.7	0	0
prkrir(5of5)	8212	7991.7	3391	28.5456
gpr183(1of4)	1630	1409.7	0	0
c11orf88	638	419.3	2	0.32089
mef2c(2of3)	3384	3163.7	330.356	7.02485
gtpbp4	2660	2439.7	33056	911.515
arl5b(1of2)	1727	1506.7	655	29.2459
haus4	1344	1123.7	99	5.927
uqcrc1	1904	1683.7	379	15.1434
timm17a	1336	1115.7	475	28.6415
hsd17b3	1390	1169.7	5	0.287571
tp63	2821	2600.7	58	1.50033
thap4(3of6)	968	747.701	40	3.599
LOC107380904	3035	2814.7	63	1.50577
myo7a(5of8)	861	640.766	0	0
myh9(2of2)	6121	5900.7	2775.53	31.6441
lrrc27	1832	1611.7	23	0.96005
fam131b(1of2)	2342	2121.7	1	0.0317078
endod1(2of8)	2139	1918.7	129	4.52306
cryba1(4of4)	1021	800.701	0	0
gje1	1973	1752.7	21.2815	0.816854
acvr2b(2of2)	2372	2151.7	95	2.97024
kalrn(1of2)	9818	9597.7	157.012	1.10057
fam8a1(2of2)	1551	1330.7	167	8.4428
shank2(3of3)	9403	9182.7	6	0.0439573
LOC107389169	3380	3159.7	16	0.340662
ubox5	1993	1772.7	340	12.9031
fam110b(1of2)	2784	2563.7	62	1.62695
sspo(4of4)	562	344.88	32	6.24212
crb1(3of4)	4274	4053.7	20	0.331916
syde2(1of2)	4051	3830.7	140	2.45867
surf1	1107	886.701	175	13.2773
prrt1(1of2)	1875	1654.7	3	0.12197
eif2d	2095	1874.7	457	16.3996
ube2m(2of2)	1843	1622.7	117	4.85063
ube2q2(2of2)	3248	3027.7	1876	41.6841
znf112(5of5)	819	598.888	0	0
oxa1l	1748	1527.7	2733	120.352
zfp518a(2of2)	6780	6559.7	1452	14.8913
rapgef1(1of2)	3508	3287.7	5	0.102312
sept7(1of3)	2503	2282.7	873	25.7286
LOC107389325	1164	943.701	2	0.142576
fam184a(2of2)	4904	4683.7	4	0.0574541
cxcl10(1of3)	972	751.701	0	0
rdh16(2of2)	1467	1246.7	0	0
strn4	5664	5443.7	197.004	2.43461
ube3a(2of2)	3744	3523.7	602	11.4934
fgb	1919	1698.7	5	0.198017
ncf2(3of3)	1761	1540.7	2	0.0873297
LOC107388366	2352	2131.7	274	8.64718
best2	2538	2317.7	0	0
pmp2	565	347.811	8	1.54738
adcyap1(1of2)	3401	3180.7	31	0.655676
zbtb5(1of2)	2889	2668.7	32	0.806678
LOC107373567	1924	1703.7	28	1.10564
acot13	998	777.701	128	11.0726
siglec1(2of6)	1731	1510.7	0	0
tll2(2of2)	2417	2196.7	0	0
furin(2of2)	4933	4712.7	129	1.84149
pip4k2c(2of2)	1764	1543.7	402	17.5192
dmbt1(2of3)	1479	1258.7	646	34.5271
lag3(1of2)	2587	2366.7	0	0
ermn	2460	2239.7	15.0349	0.451606
diaph3(3of4)	5187	4966.7	55	0.744981
pkd1(3of3)	15741	15520.7	1064.63	4.61463
p2rx7(9of10)	632	413.466	2.19535	0.357202
dntt(3of3)	583	365.275	0	0
ptprc	4412	4191.7	14	0.224692
zc3h4(1of2)	2370	2149.7	129	4.03703
gnaq(2of4)	2224	2003.7	41	1.37658
fev	1579	1358.7	3	0.148541
mboat7	3275	3054.7	196.641	4.33067
LOC107388016	1893	1672.7	56.9982	2.29241
wwc1	4274	4053.7	1068	17.7243
opcml	3197	2976.7	4	0.0904014
cyp26c1	3032	2811.7	179	4.28286
stx3(2of2)	1660	1439.7	62	2.89714
LOC107391917	1327	1106.7	103	6.2612
emc3(2of2)	1122	901.701	453	33.7976
myo15b(2of2)	1679	1458.7	0	0
msrb2	1224	1003.7	35	2.34592
insc(1of2)	2860	2639.7	11.3737	0.289867
zhx1(3of3)	3476	3255.7	126	2.60361
fgf13(2of2)	2654	2433.7	22	0.608143
pla1a	1867	1646.7	20	0.817082
aptx	1302	1081.7	85	5.28642
mfap4(1of4)	2517	2296.7	8	0.234334
hook2	3269	3048.7	765	16.881
pdpr	2777	2556.7	403	10.6041
gtf3c6	818	597.888	479	53.8971
p2rx7(10of10)	1034	813.701	62	5.12598
pitpnb(2of2)	3255	3034.7	181	4.01248
magi3(4of4)	4846	4625.7	23	0.334503
epo	2312	2091.7	2	0.0643251
cldn4(12of19)	2085	1864.7	0	0
nefh(5of6)	764	544.115	12	1.48368
scamp4	2028	1807.7	123	4.57751
fam134c	3077	2856.7	93	2.19012
ebi3	1547	1326.7	0	0
dgat1(1of3)	2481	2260.7	659	19.6107
mfi2(1of2)	2967	2746.7	0	0
adcyap1(2of2)	2310	2089.7	2	0.0643867
ifi27(3of3)	2643	2422.7	43	1.19404
vcl(1of2)	4043	3822.7	13	0.228783
adam10(3of3)	2891	2670.7	273	6.87682
rsbn1	4350	4129.7	1689.9	27.5292
kcnq1(2of2)	1005	784.701	2	0.171465
tdp1	2098	1877.7	1294	46.3616
ntrk2(1of2)	4725	4504.7	21	0.31362
glra2	3105	2884.7	4	0.0932845
plk4	3186	2965.7	16	0.362947
ssbp1(1of2)	589	371.09	10.619	1.92511
nfix(2of3)	1784	1563.7	7	0.301158
hipk2(2of6)	3805	3584.7	20	0.375342
zfp516(1of2)	6358	6137.7	593.225	6.50225
blmh(2of2)	573	355.456	220	41.6377
mgrn1	3336	3115.7	1320	28.5016
dtd2(1of2)	944	723.701	157	14.5946
akap12(1of2)	5837	5616.7	11998.4	143.712
arhgap5	7647	7426.7	1390.02	12.5914
chrnb2(1of3)	2053	1832.7	0	0
pcdh18(1of2)	4879	4658.7	435	6.28166
tbc1d2b	4824	4603.7	558	8.15413
znf235(14of148)	2071	1850.7	168.512	6.12556
nlrc3(15of24)	5858	5637.7	0	0
selt(2of2)	1191	970.701	282	19.544
fam20c(4of6)	626	407.466	0	0
dusp26(5of5)	1333	1112.7	1.01346	0.0612746
arnt2(1of3)	356	154.222	0	0
papln(1of6)	1857	1636.7	4	0.164415
phtf2(2of2)	4112	3891.7	379	6.55164
clptm1l(1of2)	2082	1861.7	12	0.433632
tp53rk	1012	791.701	1	0.0849746
dscam(2of3)	8578	8357.7	158	1.27181
btg4(1of2)	1844	1623.7	755	31.2818
mov10(2of2)	3276	3055.7	828	18.2293
col11a1(2of4)	7030	6809.7	945	9.33585
calcoco1(1of2)	3725	3504.7	3742	71.8295
urm1	927	706.701	27	2.57027
cul4b(1of2)	4030	3809.7	1021	18.0296
msi2	2393	2172.7	122	3.77755
gpc3	2863	2642.7	37	0.941898
synj2bp	1628	1407.7	461	22.0313
h3f3a(3of6)	1729	1508.7	2598.72	115.88
lpcat1(3of3)	2296	2075.7	3	0.0972315
cep152	5901	5680.7	152	1.80008
zp1(2of5)	1181	960.701	1	0.0700265
iscu(1of2)	888	667.701	301	30.3274
tcf25	2259	2038.7	395	13.0345
dap	1782	1561.7	2812	121.134
gapdh(2of2)	1212	991.701	3	0.203512
gpc6(2of4)	4324	4103.7	546	8.95091
prss3(2of2)	1286	1065.7	0	0
mxd1(1of2)	1602	1381.7	41	1.99627
chmp5(1of2)	1038	817.701	1157	95.1895
myrip(2of2)	5072	4851.7	4	0.0554647
lin7b	1613	1392.7	49	2.36695
abcb11(2of2)	5103	4882.7	0	0
slc22a3	1283	1062.7	66.4695	4.20786
tdrd5	3394	3173.7	4	0.0847899
fcgbp(1of3)	10130	9909.7	1101.21	7.47586
znf235(62of148)	2227	2006.7	604	20.249
mrc2(12of12)	1669	1448.7	4.00662	0.186059
srgap3(2of4)	3170	2949.7	68	1.55089
cish(1of2)	1843	1622.7	56	2.32167
tmem51(2of2)	2335	2114.7	42	1.33614
cfap99	2008	1787.7	49	1.84396
c21orf62	1610	1389.7	141	6.82571
gabbr1(1of3)	1373	1152.7	1	0.0583625
LOC107391421	2747	2526.7	24.2416	0.645444
sh3rf1	6694	6473.7	801	8.32396
iqgap1(2of2)	5657	5436.7	302	3.73699
fam78a	2546	2325.7	6	0.173559
LOC107397346	1124	903.701	30	2.2333
samd3(1of10)	4078	3857.7	43	0.749877
ehbp1(1of2)	9939	9718.7	407	2.81732
nucb1	1993	1772.7	2211	83.908
ubxn4	2040	1819.7	2556	94.4955
mog(1of3)	1109	888.701	6	0.454199
mthfd2	2008	1787.7	17	0.639741
crcp	1457	1236.7	151	8.21415
eif2s3	1808	1587.7	5857	248.174
zbtb48(1of2)	12619	12398.7	137	0.743352
sptbn1(6of6)	5675	5454.7	555	6.84498
hdac9	3276	3055.7	374.14	8.23708
figf	1657	1436.7	0	0
auh	1693	1472.7	165	7.53737
bcas2	2417	2196.7	612	18.7426
mrps18a	1103	882.701	631	48.0913
elavl1(1of2)	1573	1352.7	103	5.12254
mrpl2	1081	860.701	2151	168.127
fam173a(2of2)	1189	968.701	1093	75.9068
ptpre(2of2)	3241	3020.7	158.163	3.52247
nfix(1of3)	7304	7083.7	24.2863	0.230649
zc3h3	2982	2761.7	57.3116	1.3961
ugt2a2(5of7)	1823	1602.7	8	0.335806
fanci	4707	4486.7	56	0.839675
ash1l(2of2)	6638	6417.7	562	5.89125
mysm1	3017	2796.7	1834	44.1168
dhx15(1of2)	2699	2478.7	1412	38.3231
ext1(4of4)	5289	5068.7	431	5.72046
igfbp5(2of2)	1989	1768.7	2	0.0760722
LOC107373368	1368	1147.7	1.18473	0.0694451
pik3ip1	2113	1892.7	2952	104.926
dnajc25	1910	1689.7	350	13.935
slitrk3(2of2)	4778	4557.7	0	0
ap1b1	4244	4023.7	226	3.77862
rttn	6877	6656.7	22	0.222338
csmd3(8of9)	5437	5216.7	4	0.0515839
sept7(3of3)	2043	1822.7	433	15.9817
c8orf82	1659	1438.7	155.093	7.25223
znf146(5of7)	1256	1035.7	3602.99	234.034
st8sia2	1792	1571.7	18	0.770465
txlna	3014	2793.7	5305	127.748
LOC107389541	2979	2758.7	5	0.121931
usp53(1of2)	4736	4515.7	219	3.26264
c1orf131	1970	1749.7	154	5.92117
ncoa1	8825	8604.7	1591.72	12.4446
atad2(2of2)	4031	3810.7	2	0.0353082
dapk2	2075	1854.7	430	15.5971
tm2d1	797	576.888	254	29.6205
slc30a10	1931	1710.7	10	0.393257
tatdn1	1455	1234.7	53	2.88778
zfp574	3962	3741.7	122	2.19352
eno1	1895	1674.7	3002	120.593
itga6(1of3)	3884	3663.7	120	2.20349
srrm5	1996	1775.7	7.68432	0.291129
guf1	2331	2110.7	753	24.0004
ap3m2	1977	1756.7	45	1.72332
cadm2(2of3)	3105	2884.7	345	8.04579
caskin1(2of5)	3300	3079.7	39	0.851935
glyatl3	1406	1185.7	9	0.510643
numa1	6183	5962.7	305	3.44118
mical3(2of6)	573	355.456	0	0
tjp1(1of2)	7574	7353.7	942	8.61778
usp12(1of5)	2246	2025.7	3	0.0996314
eml2(1of2)	895	674.701	25	2.49275
nefl(1of3)	2226	2005.7	0	0
tmem53(3of3)	1498	1277.7	0	0
map3k7	3107	2886.7	2108.38	49.1357
chpf	5545	5324.7	168	2.12258
nol4l(1of2)	2639	2418.7	138	3.83837
dffa	1509	1288.7	64	3.34101
sms	2193	1972.7	754	25.7135
irak1bp1	893	672.701	13	1.30008
LOC107389053	5125	4904.7	1432.25	19.6452
cttnbp2	5646	5425.7	474	5.87723
tjp2	4582	4361.7	982	15.1463
rock2(2of4)	2492	2271.7	0	0
slc18a3(2of2)	2492	2271.7	30	0.888424
rtl1(8of17)	528	311.768	0	0
use1	1411	1190.7	42	2.373
fzd4	4035	3814.7	878	15.484
cdh23(1of3)	1577	1356.7	0	0
pdzd11	1636	1415.7	152	7.22308
asap2(1of2)	4547	4326.7	1813	28.1898
axdnd1	3384	3163.7	9	0.19138
LOC107385466	1633	1412.7	0	0
rps6kc1	4607	4386.7	33.5819	0.515012
hectd3	2952	2731.7	146	3.59559
spata2(2of2)	1952	1731.7	283	10.9942
kcmf1(1of2)	2350	2129.7	813	25.6816
gas1(2of3)	3567	3346.7	1103	22.1722
mpst(1of2)	2746	2525.7	51.8131	1.38009
foxh1(1of2)	1952	1731.7	1	0.0388488
flad1	1940	1719.7	17	0.665038
fads2(1of4)	1859	1638.7	1	0.0410535
ate1	2073	1852.7	326	11.8376
fbxo40(2of3)	3503	3282.7	0	0
arhgef18(1of2)	7298	7077.7	452	4.29632
cd200r1	1998	1777.7	0	0
dhdh(2of3)	1147	926.701	165	11.9783
hsd11b1l(1of2)	1603	1382.7	97.7647	4.75668
tacc2	10425	10204.7	320	2.1096
ubn1	2820	2599.7	0	0
sort1(2of3)	5015	4794.7	503	7.0576
papln(2of6)	1351	1130.7	0	0
sertm1	1688	1467.7	32.1842	1.47521
igsf21	2912	2691.7	2	0.0499866
pde4dip(2of3)	8046	7825.7	1547	13.299
wwox	1985	1764.7	89	3.39289
pet117	282	96.0234	113	79.1684
ninj1(2of2)	1260	1039.7	0	0
LOC107377679	1425	1204.7	176	9.82842
aldob	1404	1183.7	12995	738.558
nalcn	6047	5826.7	83	0.958309
phf5a	501	285.583	133	31.3307
adcy2(1of4)	4818	4597.7	73.3359	1.07307
ufl1	2651	2430.7	1079	29.8635
pknox2	3377	3156.7	18	0.38361
tex2(4of4)	3664	3443.7	3	0.0586065
slc29a3	2120	1899.7	23.8589	0.844918
tmem132d(7of7)	3419	3198.7	0	0
zfp280d	4121	3900.7	504	8.69237
hcrtr2	2235	2014.7	0	0
grip2	5291	5070.7	18.295	0.242725
ccdc149(1of2)	2463	2242.7	335	10.049
cib1	892	671.701	24	2.40373
neu1(1of2)	1881	1660.7	264	10.6946
clspn	4382	4161.7	44	0.711266
gpat4(1of2)	3008	2787.7	738	17.8099
snx22	1247	1026.7	308	20.1817
adssl1	1601	1380.7	30	1.46175
rec114	996	775.701	0	0
tmem55a	1143	922.701	347	25.2999
ptdss1(4of4)	2560	2339.7	462	13.2841
klf11(2of2)	2229	2008.7	10	0.334915
nat16(1of2)	2185	1964.7	23	0.787556
nlrc3(19of24)	2903	2682.7	200.696	5.03288
asun	2720	2499.7	882	23.7373
plekhg4(4of5)	7704	7483.7	1685	15.1473
tspan3(3of3)	1546	1325.7	685	34.7612
lrrcc1	3712	3491.7	76	1.46429
pias1(1of2)	2378	2157.7	271	8.44945
golga7b(1of2)	1722	1501.7	411	18.4123
LOC107383199	1436	1215.7	0	0
sept9(1of3)	3056	2835.7	1868	44.3166
grn(3of4)	1256	1035.7	0	0
tfap4(2of2)	3710	3489.7	1293	24.9265
prkag3(2of2)	1804	1583.7	2	0.0849586
