target_id	length	eff_length	est_counts	tpm
xcr1(2of4)	1090	926.591	2	0.244083
cep112	3057	2893.59	84	3.28275
idh2(2of2)	1777	1613.59	405	28.3829
grb7	2726	2562.59	79	3.48612
ttc30a1	1814	1650.59	112	7.67315
ppp1r13b(1of2)	4651	4487.59	268	6.75331
bcl9l(1of2)	5353	5189.59	51.0093	1.1115
hipk2(5of6)	4244	4080.59	10	0.277123
bloc1s4	1673	1509.59	261	19.5513
bphl	1251	1087.59	190	19.7553
fam184a(1of2)	4461	4297.59	37.2276	0.97957
zfp330	1254	1090.59	353	36.6023
gfra1(5of7)	2172	2008.59	12	0.675593
st6galnac6	2249	2085.59	564.463	30.6056
chrnb1(2of2)	2987	2823.59	188	7.52924
cldn19(2of4)	1795	1631.59	1	0.0693081
pnp(3of5)	1943	1779.59	23	1.46151
cops4	1687	1523.59	2612	193.865
LOC107372748	1209	1045.59	469	50.7231
gale	1368	1204.59	111	10.4203
lcp2(1of2)	1717	1553.59	41	2.9843
acaa2	1760	1596.59	158	11.1907
exosc9	1497	1333.59	288	24.4211
wdr73	2271	2107.59	129	6.92147
chrna4	2777	2613.59	53.7027	2.32356
prpf39(1of2)	3001	2837.59	1870	74.5224
zcchc8	2425	2261.59	397	19.8505
anapc15	1978	1814.59	64	3.98838
csf1r(2of2)	4048	3884.59	20	0.58221
capsl	951	787.591	22	3.15876
rpusd4	1375	1211.59	388	36.2135
hist1h1b(1of6)	1338	1174.59	15.8032	1.52144
tmem100(1of2)	1399	1235.59	19	1.7389
trerf1(1of2)	1993	1829.59	2	0.123615
msh6	5452	5288.59	244.268	5.22302
znf235(31of148)	2101	1937.59	105.019	6.12913
fam83h(1of2)	7544	7380.59	183	2.80385
pcdh1(2of2)	4943	4779.59	8.16052	0.193073
lsamp	1957	1793.59	81.0338	5.10902
huwe1	14690	14526.6	2998	23.338
tapbp	1820	1656.59	3	0.204786
ccdc90b	1162	998.591	335	37.9361
txn2	931	767.591	933	137.451
LOC107396618	1471	1307.59	0	0
zscan22(1of6)	1284	1120.59	249.023	25.1298
tmem229a	3057	2893.59	20	0.781606
tnfaip8l3	1407	1243.59	2	0.181864
trim33(2of2)	4263	4099.59	632	17.433
tnmd	1121	957.591	12	1.41709
sgms2(1of2)	1664	1500.59	74	5.57654
c11orf31	669	506.256	176	39.3131
hspd1	2406	2242.59	197	9.93371
plaa	2629	2465.59	47	2.15562
cers5(2of2)	1769	1605.59	38	2.67636
cxorf21	3671	3507.59	37	1.19286
ier3ip1(1of2)	618	455.788	1216	301.693
htr3a(4of11)	1953	1789.59	3	0.189567
rnd2(2of2)	1666	1502.59	157	11.8156
lcmt2	2407	2243.59	251	12.651
serpini1	1617	1453.59	23	1.78929
LOC107383633	1566	1402.59	6	0.483744
csmd3(7of9)	3906	3742.59	23	0.694945
rab27b(2of2)	3663	3499.59	25.0159	0.808338
jag2(2of2)	5861	5697.59	495	9.82447
zbtb39	4003	3839.59	33	0.971906
brd7	2004	1840.59	249	15.2981
LOC107372370	2401	2237.59	848	42.8559
schip1(2of3)	1727	1563.59	12	0.867867
nqo1(2of6)	992	828.591	9	1.22828
ppil3	1088	924.591	434	53.0805
prr16(1of2)	2696	2532.59	7.09319	0.316717
LOC107395317	549	388.442	1	0.291118
LOC107382444	1404	1240.59	0	0
fpgs	2926	2762.59	232	9.49656
lrriq1	4375	4211.59	89	2.38968
cetn3	1119	955.591	257	30.4128
rab1a(3of3)	1747	1583.59	479.55	34.2441
c1orf112	3098	2934.59	81	3.12128
znf721(2of2)	2452	2288.59	274.833	13.5799
cdh18	3633	3469.59	8.97531	0.292527
runx1t1	5292	5128.59	98.4232	2.17017
kiaa1324l(3of3)	4699	4535.59	26	0.648238
glrx2	1214	1050.59	87	9.36442
irf8(2of2)	2087	1923.59	12	0.705446
ankrd63(2of2)	2030	1866.59	0	0
arhgap44(2of2)	4675	4511.59	13.0288	0.326566
nol10	2488	2324.59	38	1.84855
gipc1(2of2)	2508	2344.59	66.5547	3.21001
nlrx1(1of2)	905	741.591	20	3.04973
scarb2(2of3)	3460	3296.59	430	14.7502
atg9a(1of2)	6178	6014.59	253.292	4.76223
pvr(2of2)	2161	1997.59	15.8798	0.898947
cadm2(1of3)	3162	2998.59	6	0.226271
mmadhc(2of2)	2764	2600.59	401	17.4368
ogdh(2of2)	4412	4248.59	302	8.03817
ehbp1l1	8981	8817.59	340.804	4.37069
zdhhc8(3of3)	3023	2859.59	1	0.039545
tra2b(1of2)	1477	1313.59	252	21.6938
LOC107378154	1251	1087.59	0	0
myl1(1of2)	1209	1045.59	902.048	97.558
plod1	3306	3142.59	1032	37.1353
ces1	2591	2427.59	6	0.279493
wfdc3(5of7)	678	515.205	0	0
pnpla2(3of5)	2664	2500.59	32	1.44711
camsap1(2of2)	5158	4994.59	18	0.407538
capn3(2of2)	4739	4575.59	61.1441	1.51113
laptm4b(2of2)	2346	2182.59	77	3.98945
rbm15b	3588	3424.59	108	3.56624
LOC107382835	3617	3453.59	96	3.14337
elp5	1145	981.591	314	36.1738
ticrr	6238	6074.59	40	0.744626
tnip1(1of4)	1229	1065.59	24	2.54692
ackr4(2of2)	1470	1306.59	0	0
rps18	921	757.591	18802	2806.5
tmem151b(3of3)	3160	2996.59	5	0.188685
otop1	3578	3414.59	2	0.0662348
cxcl1(2of2)	1001	837.591	0	0
nccrp1	1296	1132.59	2022	201.885
tmem208	1305	1141.59	112	11.0944
msantd1	1581	1417.59	42	3.35038
wdr4	1701	1537.59	1156	85.0182
prokr2(1of2)	1919	1755.59	11	0.70854
moxd2	3023	2859.59	27.1554	1.07386
gabrr2(3of3)	1896	1732.59	79.0797	5.16136
zkscan2(1of2)	1067	903.591	164.348	20.5678
zscan22(2of6)	2833	2669.59	1071.47	45.3869
ttc16	1965	1801.59	20	1.25536
cd2ap	3134	2970.59	184	7.00439
ptprj	7223	7059.59	132	2.11441
rag2	2279	2115.59	3	0.160356
ppp2r2d	2875	2711.59	805	33.5712
snai2(3of3)	1100	936.591	52	6.27839
slc48a1(1of2)	1753	1589.59	236.332	16.8125
utp20	8888	8724.59	135	1.74978
camkk2	2992	2828.59	474	18.9497
rmdn2	5154	4990.59	194.606	4.4096
bbs7	3146	2982.59	80	3.03313
actr2(2of2)	2492	2328.59	148.316	7.20261
tk1	1244	1080.59	86	8.99979
pfkp(2of2)	3184	3020.59	24.9537	0.934195
gipc1(1of2)	1967	1803.59	49	3.07223
zbtb26	2058	1894.59	222	13.2505
tnk2(2of3)	5143	4979.59	35	0.794821
igfals	2232	2068.59	1	0.0546664
lztr1(2of2)	1534	1370.59	264	21.7817
notch1(3of3)	3213	3049.59	59	2.18779
heatr5b	6475	6311.59	48	0.859998
fgfr3	6577	6413.59	313	5.51872
add3(2of2)	4617	4453.59	380.124	9.65183
rims1(2of2)	3313	3149.59	17.7131	0.63597
dcbld2(1of2)	3266	3102.59	151	5.50361
tecpr2(4of4)	1711	1547.59	4	0.29228
myo7a(2of8)	1863	1699.59	18	1.19763
usf2(1of2)	3363	3199.59	482	17.0352
pcdhb16(3of3)	3320	3156.59	1.32614	0.0475079
parg(3of3)	2734	2570.59	2	0.0879817
pcdh7(2of2)	7997	7833.59	34.4256	0.496953
mapk10	5696	5532.59	75.5408	1.544
psmg4	604	441.877	663	169.671
mid1ip1(4of4)	2659	2495.59	19	0.860945
plbd2	1920	1756.59	212	13.6477
gpr158(1of2)	6421	6257.59	107.642	1.94522
hist1h4c(5of12)	1266	1102.59	12.0921	1.24017
clec3b(1of2)	1201	1037.59	3	0.326957
crtc3	5270	5106.59	309	6.84262
ccdc53	2397	2233.59	280.356	14.1939
sike1	1797	1633.59	94	6.50698
donson	2615	2451.59	51.1801	2.36074
bora	2268	2104.59	3	0.161194
dido1(2of2)	11079	10915.6	1231	12.7528
nrg2(3of3)	2417	2253.59	27	1.35483
prodh2	1767	1603.59	5.61252	0.395785
zbtb21	4560	4396.59	269	6.91881
heatr6	3972	3808.59	67.7945	2.01292
gabrr2(1of3)	2244	2080.59	42.3115	2.29968
mcoln2	3761	3597.59	18	0.565791
prmt6	1270	1106.59	47	4.80293
ddx11	3418	3254.59	16.2708	0.565336
cyp4f22	2111	1947.59	262.603	15.2475
rnd1(2of2)	3201	3037.59	34.1553	1.27152
khdrbs1(2of2)	2478	2314.59	1445	70.5974
otud6b	1305	1141.59	84	8.32078
trmt2b(1of2)	1909	1745.59	44.8849	2.90772
zfp503(1of2)	2627	2463.59	162	7.43604
kcnma1(1of2)	9013	8849.59	15	0.191674
zp3(7of19)	1223	1059.59	0	0
pik3cd	4795	4631.59	5	0.122077
capn5(2of4)	2604	2440.59	1	0.046334
neb(3of7)	19120	18956.6	183	1.09166
hipk2(1of6)	4761	4597.59	87.6127	2.15492
rims2(4of4)	3902	3738.59	7.28686	0.220408
dnajc8	1696	1532.59	265	19.5531
smarca4(1of2)	6002	5838.59	7	0.135577
anp32e(1of2)	2611	2447.59	1964	90.7398
gnl2	2589	2425.59	3246	151.33
c22orf23	825	661.591	1	0.170925
gstt2b(1of2)	907	743.591	0	0
slco3a1(3of3)	3126	2962.59	10.5302	0.401939
rpl8	856	692.591	43170	7048.56
rgs8(1of2)	1467	1303.59	24.3551	2.11273
chrm4(2of2)	1747	1583.59	0	0
prkrir(5of5)	8212	8048.59	831	11.6755
gpr183(1of4)	1630	1466.59	0	0
c11orf88	638	475.601	1	0.237767
mef2c(2of3)	3384	3220.59	19	0.667134
gtpbp4	2660	2496.59	8194	371.145
arl5b(1of2)	1727	1563.59	917	66.3195
haus4	1344	1180.59	133	12.7394
uqcrc1	1904	1740.59	638	41.4495
timm17a	1336	1172.59	790	76.1861
hsd17b3	1390	1226.59	1	0.0921924
tp63	2821	2657.59	31	1.31907
thap4(3of6)	968	804.591	33	4.63803
LOC107380904	3035	2871.59	30	1.18139
myo7a(5of8)	861	697.591	0	0
myh9(2of2)	6121	5957.59	162.932	3.09266
lrrc27	1832	1668.59	8	0.54217
fam131b(1of2)	2342	2178.59	10	0.519062
endod1(2of8)	2139	1975.59	20.1329	1.1524
cryba1(4of4)	1021	857.591	4	0.527442
gje1	1973	1809.59	106.43	6.65089
acvr2b(2of2)	2372	2208.59	21	1.07522
kalrn(1of2)	9818	9654.59	50.9819	0.597141
fam8a1(2of2)	1551	1387.59	208	16.9511
shank2(3of3)	9403	9239.59	8	0.0979112
LOC107389169	3380	3216.59	88	3.09373
ubox5	1993	1829.59	321	19.8402
fam110b(1of2)	2784	2620.59	117	5.04873
sspo(4of4)	562	400.887	12	3.38497
crb1(3of4)	4274	4110.59	3	0.08253
syde2(1of2)	4051	3887.59	95	2.76336
surf1	1107	943.591	192	23.0098
prrt1(1of2)	1875	1711.59	5	0.330343
eif2d	2095	1931.59	168	9.83534
ube2m(2of2)	1843	1679.59	15	1.00991
ube2q2(2of2)	3248	3084.59	1784	65.4022
znf112(5of5)	819	655.591	1	0.172489
oxa1l	1748	1584.59	1219	86.9925
zfp518a(2of2)	6780	6616.59	734	12.5446
rapgef1(1of2)	3508	3344.59	9	0.304295
sept7(1of3)	2503	2339.59	270	13.0503
LOC107389325	1164	1000.59	4	0.452063
fam184a(2of2)	4904	4740.59	8	0.190833
cxcl10(1of3)	972	808.591	4.71381	0.659232
rdh16(2of2)	1467	1303.59	8.1374	0.705894
strn4	5664	5500.59	462.833	9.51503
ube3a(2of2)	3744	3580.59	234	7.3902
fgb	1919	1755.59	2	0.128825
ncf2(3of3)	1761	1597.59	11.6163	0.822238
LOC107388366	2352	2188.59	253.847	13.116
best2	2538	2374.59	3	0.142866
pmp2	565	403.887	0	0
adcyap1(1of2)	3401	3237.59	36	1.25741
zbtb5(1of2)	2889	2725.59	11	0.456381
LOC107373567	1924	1760.59	4	0.256919
acot13	998	834.591	413	55.9592
siglec1(2of6)	1731	1567.59	2	0.144275
tll2(2of2)	2417	2253.59	2	0.100358
furin(2of2)	4933	4769.59	22	0.521599
pip4k2c(2of2)	1764	1600.59	67	4.73358
dmbt1(2of3)	1479	1315.59	60	5.15734
lag3(1of2)	2587	2423.59	1	0.046659
ermn	2460	2296.59	25.8311	1.27191
diaph3(3of4)	5187	5023.59	3	0.0675308
pkd1(3of3)	15741	15577.6	329.632	2.3929
p2rx7(9of10)	632	469.696	1.19796	0.288417
dntt(3of3)	583	421.311	0	0
ptprc	4412	4248.59	10	0.266165
zc3h4(1of2)	2370	2206.59	13	0.666218
gnaq(2of4)	2224	2060.59	20	1.09757
fev	1579	1415.59	1	0.0798835
mboat7	3275	3111.59	440.291	16.0012
LOC107388016	1893	1729.59	216.452	14.1518
wwc1	4274	4110.59	31	0.85281
opcml	3197	3033.59	5.96087	0.222202
cyp26c1	3032	2868.59	33	1.30089
stx3(2of2)	1660	1496.59	35	2.6446
LOC107391917	1327	1163.59	156	15.1607
emc3(2of2)	1122	958.591	1426	168.221
myo15b(2of2)	1679	1515.59	0	0
msrb2	1224	1060.59	36	3.8384
insc(1of2)	2860	2696.59	8	0.335483
zhx1(3of3)	3476	3312.59	8	0.273097
fgf13(2of2)	2654	2490.59	13.5744	0.616329
pla1a	1867	1703.59	7	0.464652
aptx	1302	1138.59	104	10.3291
mfap4(1of4)	2517	2353.59	86	4.13202
hook2	3269	3105.59	819	29.8219
pdpr	2777	2613.59	269	11.6388
gtf3c6	818	654.591	309	53.3806
p2rx7(10of10)	1034	870.591	1774.65	230.512
pitpnb(2of2)	3255	3091.59	86	3.14566
magi3(4of4)	4846	4682.59	11	0.265645
epo	2312	2148.59	7	0.368417
cldn4(12of19)	2085	1921.59	2	0.117697
nefh(5of6)	764	600.714	234	44.0497
scamp4	2028	1864.59	118	7.15638
fam134c	3077	2913.59	50	1.9406
ebi3	1547	1383.59	1	0.0817311
dgat1(1of3)	2481	2317.59	623	30.3981
mfi2(1of2)	2967	2803.59	2	0.0806697
adcyap1(2of2)	2310	2146.59	2	0.10536
ifi27(3of3)	2643	2479.59	89.4942	4.08141
vcl(1of2)	4043	3879.59	10	0.29148
adam10(3of3)	2891	2727.59	3	0.124376
rsbn1	4350	4186.59	4491.39	121.315
kcnq1(2of2)	1005	841.591	3	0.403102
tdp1	2098	1934.59	996	58.2191
ntrk2(1of2)	4725	4561.59	8.04876	0.19953
glra2	3105	2941.59	1	0.0384426
plk4	3186	3022.59	21	0.785661
ssbp1(1of2)	589	427.226	58.2738	15.4245
nfix(2of3)	1784	1620.59	8	0.558228
hipk2(2of6)	3805	3641.59	96.7409	3.0041
zfp516(1of2)	6358	6194.59	85.6652	1.56382
blmh(2of2)	573	411.56	42	11.5401
mgrn1	3336	3172.59	413	14.7208
dtd2(1of2)	944	780.591	734	106.333
akap12(1of2)	5837	5673.59	194.798	3.88259
arhgap5	7647	7483.59	453.34	6.85029
chrnb2(1of3)	2053	1889.59	1	0.0598449
pcdh18(1of2)	4879	4715.59	19	0.45563
tbc1d2b	4824	4660.59	107	2.5962
znf235(14of148)	2071	1907.59	77.8979	4.61781
nlrc3(15of24)	5858	5694.59	1	0.0198579
selt(2of2)	1191	1027.59	384	42.2577
fam20c(4of6)	626	463.742	2	0.487695
dusp26(5of5)	1333	1169.59	5.28901	0.51137
arnt2(1of3)	356	210.431	1.00665	0.540959
papln(1of6)	1857	1693.59	1	0.0667708
phtf2(2of2)	4112	3948.59	75.0144	2.14831
clptm1l(1of2)	2082	1918.59	21	1.23775
tp53rk	1012	848.591	36	4.79733
dscam(2of3)	8578	8414.59	38	0.510676
btg4(1of2)	1844	1680.59	228	15.3415
mov10(2of2)	3276	3112.59	198	7.19347
col11a1(2of4)	7030	6866.59	76	1.25161
calcoco1(1of2)	3725	3561.59	1746.77	55.461
urm1	927	763.591	148	21.9178
cul4b(1of2)	4030	3866.59	270	7.89643
msi2	2393	2229.59	34	1.72444
gpc3	2863	2699.59	31	1.29855
synj2bp	1628	1464.59	781	60.3017
h3f3a(3of6)	1729	1565.59	732.526	52.9102
lpcat1(3of3)	2296	2132.59	1.97462	0.104706
cep152	5901	5737.59	20	0.394181
zp1(2of5)	1181	1017.59	45	5.00074
iscu(1of2)	888	724.591	165	25.7505
tcf25	2259	2095.59	352	18.9946
dap	1782	1618.59	2224	155.379
gapdh(2of2)	1212	1048.59	1	0.107842
gpc6(2of4)	4324	4160.59	138	3.75076
prss3(2of2)	1286	1122.59	1	0.100733
mxd1(1of2)	1602	1438.59	35	2.75122
chmp5(1of2)	1038	874.591	1069	138.219
myrip(2of2)	5072	4908.59	26.5942	0.612668
lin7b	1613	1449.59	52	4.05651
abcb11(2of2)	5103	4939.59	2	0.0457861
slc22a3	1283	1119.59	278.747	28.1544
tdrd5	3394	3230.59	8	0.280029
fcgbp(1of3)	10130	9966.59	307.038	3.4837
znf235(62of148)	2227	2063.59	214	11.727
mrc2(12of12)	1669	1505.59	6.71654	0.504468
srgap3(2of4)	3170	3006.59	30	1.12835
cish(1of2)	1843	1679.59	15	1.00991
tmem51(2of2)	2335	2171.59	7	0.364515
cfap99	2008	1844.59	42	2.5748
c21orf62	1610	1446.59	313	24.4677
gabbr1(1of3)	1373	1209.59	62	5.79627
LOC107391421	2747	2583.59	23.6509	1.03519
sh3rf1	6694	6530.59	629.751	10.9047
iqgap1(2of2)	5657	5493.59	87	1.79085
fam78a	2546	2382.59	12	0.569543
LOC107397346	1124	960.591	63.8946	7.52179
samd3(1of10)	4078	3914.59	65.9121	1.90403
ehbp1(1of2)	9939	9775.59	99	1.14522
nucb1	1993	1829.59	524	32.3871
ubxn4	2040	1876.59	2054	123.773
mog(1of3)	1109	945.591	0	0
mthfd2	2008	1844.59	12	0.735659
crcp	1457	1293.59	231	20.1934
eif2s3	1808	1644.59	2602	178.914
zbtb48(1of2)	12619	12455.6	27	0.245129
sptbn1(6of6)	5675	5511.59	12	0.246206
hdac9	3276	3112.59	84.745	3.07884
figf	1657	1493.59	8	0.605694
auh	1693	1529.59	127	9.38909
bcas2	2417	2253.59	319	16.007
mrps18a	1103	939.591	1576.5	189.736
elavl1(1of2)	1573	1409.59	1524	122.261
mrpl2	1081	917.591	2357	290.473
fam173a(2of2)	1189	1025.59	5462	602.244
ptpre(2of2)	3241	3077.59	42.1093	1.54726
nfix(1of3)	7304	7140.59	8.53666	0.135191
zc3h3	2982	2818.59	52.2597	2.09667
ugt2a2(5of7)	1823	1659.59	2	0.136277
fanci	4707	4543.59	47.4631	1.18128
ash1l(2of2)	6638	6474.59	514	8.9773
mysm1	3017	2853.59	4462	176.821
dhx15(1of2)	2699	2535.59	519	23.1464
ext1(4of4)	5289	5125.59	84.0101	1.85346
igfbp5(2of2)	1989	1825.59	0	0
LOC107373368	1368	1204.59	6.80171	0.638519
pik3ip1	2113	1949.59	1017	58.9892
dnajc25	1910	1746.59	359	23.2433
slitrk3(2of2)	4778	4614.59	2	0.0490108
ap1b1	4244	4080.59	77.4672	2.14679
rttn	6877	6713.59	38	0.640065
csmd3(8of9)	5437	5273.59	1	0.0214432
sept7(3of3)	2043	1879.59	263	15.823
c8orf82	1659	1495.59	93.7117	7.08559
znf146(5of7)	1256	1092.59	359.219	37.1789
st8sia2	1792	1628.59	30	2.08307
txlna	3014	2850.59	765	30.3474
LOC107389541	2979	2815.59	2	0.0803259
usp53(1of2)	4736	4572.59	33	0.816106
c1orf131	1970	1806.59	50.6437	3.17001
ncoa1	8825	8661.59	324.421	4.23552
atad2(2of2)	4031	3867.59	2	0.0584769
dapk2	2075	1911.59	457	27.0344
tm2d1	797	633.591	700	124.935
slc30a10	1931	1767.59	10	0.639754
tatdn1	1455	1291.59	40	3.50211
zfp574	3962	3798.59	63	1.87548
eno1	1895	1731.59	2331	152.227
itga6(1of3)	3884	3720.59	35	1.06378
srrm5	1996	1832.59	26.0416	1.60693
guf1	2331	2167.59	178	9.28619
ap3m2	1977	1813.59	95	5.92351
cadm2(2of3)	3105	2941.59	97	3.72893
caskin1(2of5)	3300	3136.59	61.9753	2.23437
glyatl3	1406	1242.59	40.3056	3.66803
numa1	6183	6019.59	62	1.16472
mical3(2of6)	573	411.56	0	0
tjp1(1of2)	7574	7410.59	331	5.05092
usp12(1of5)	2246	2082.59	4.72584	0.256608
eml2(1of2)	895	731.591	3.03031	0.468397
nefl(1of3)	2226	2062.59	8	0.438603
tmem53(3of3)	1498	1334.59	2	0.169464
map3k7	3107	2943.59	1705.55	65.5214
chpf	5545	5381.59	10.1256	0.212767
nol4l(1of2)	2639	2475.59	63	2.87777
dffa	1509	1345.59	132	11.0932
sms	2193	2029.59	1421	79.1736
irak1bp1	893	729.591	63	9.76464
LOC107389053	5125	4961.59	562.304	12.8158
cttnbp2	5646	5482.59	305	6.29085
tjp2	4582	4418.59	303.315	7.76256
rock2(2of4)	2492	2328.59	9	0.437063
slc18a3(2of2)	2492	2328.59	16	0.777002
rtl1(8of17)	528	368.008	6.41158	1.97016
use1	1411	1247.59	175.092	15.8705
fzd4	4035	3871.59	120	3.50499
cdh23(1of3)	1577	1413.59	1	0.0799966
pdzd11	1636	1472.59	230.042	17.6653
asap2(1of2)	4547	4383.59	986	25.4356
axdnd1	3384	3220.59	11	0.386236
LOC107385466	1633	1469.59	149	11.4653
rps6kc1	4607	4443.59	30.8446	0.784946
hectd3	2952	2788.59	41	1.66262
spata2(2of2)	1952	1788.59	308	19.4731
kcmf1(1of2)	2350	2186.59	1354	70.0239
gas1(2of3)	3567	3403.59	326	10.8312
mpst(1of2)	2746	2582.59	215.447	9.43364
foxh1(1of2)	1952	1788.59	0	0
flad1	1940	1776.59	55	3.50082
fads2(1of4)	1859	1695.59	2	0.133384
ate1	2073	1909.59	186	11.0146
fbxo40(2of3)	3503	3339.59	2	0.0677223
arhgef18(1of2)	7298	7134.59	218	3.45527
cd200r1	1998	1834.59	2	0.123278
dhdh(2of3)	1147	983.591	145	16.6705
hsd11b1l(1of2)	1603	1439.59	151.516	11.9018
tacc2	10425	10261.6	446	4.91491
ubn1	2820	2656.59	6	0.2554
sort1(2of3)	5015	4851.59	168	3.9158
papln(2of6)	1351	1187.59	2.78785	0.265459
sertm1	1688	1524.59	39.42	2.92387
igsf21	2912	2748.59	5	0.20571
pde4dip(2of3)	8046	7882.59	13	0.186496
wwox	1985	1821.59	54.6298	3.39136
pet117	282	149.121	10	7.58327
ninj1(2of2)	1260	1096.59	0	0
LOC107377679	1425	1261.59	136	12.1903
aldob	1404	1240.59	6420	585.196
nalcn	6047	5883.59	43	0.826459
phf5a	501	342.11	310	102.469
adcy2(1of4)	4818	4654.59	26.0167	0.632072
ufl1	2651	2487.59	906	41.1855
pknox2	3377	3213.59	19.0434	0.670116
tex2(4of4)	3664	3500.59	4	0.129215
slc29a3	2120	1956.59	33.9744	1.96357
tmem132d(7of7)	3419	3255.59	2	0.0694697
zfp280d	4121	3957.59	378	10.8008
hcrtr2	2235	2071.59	3.23626	0.176658
grip2	5291	5127.59	12.1456	0.267855
ccdc149(1of2)	2463	2299.59	124	6.0977
cib1	892	728.591	38	5.89787
neu1(1of2)	1881	1717.59	38	2.50184
clspn	4382	4218.59	95	2.54654
gpat4(1of2)	3008	2844.59	294	11.6875
snx22	1247	1083.59	914	95.3841
adssl1	1601	1437.59	12	0.943933
rec114	996	832.591	3	0.40746
tmem55a	1143	979.591	1250	144.298
ptdss1(4of4)	2560	2396.59	423.507	19.9831
klf11(2of2)	2229	2065.59	148	8.10238
nat16(1of2)	2185	2021.59	29	1.62218
nlrc3(19of24)	2903	2739.59	5.42305	0.223848
asun	2720	2556.59	422.75	18.699
